ep_title,ep_url,sutra,genres,genres_full,track_count,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,playlist_names_clean,TRACKs,Auto ID,EP G-ID
Second Hand Smoke (of) Arrogant Hearts - BLOWsutra EGO Therapy EPx6,https://soundcloud.com/bananasutra/sets/second-hand-smoke-of-arrogant-hearts-blowsutra-ego-therapy-epx6,BLOWsutra,"BANJO,BURLESQUE,DUB,INDIE,LOFI,MANTRA","BANJO,BURLESQUE,DUB,GIPSY,INDIE,LOFI,MANTRA,SOUL,TRIP HOP",6,6,4672,50,17:53,https://i1.sndcdn.com/artworks-Tee0LuKXPZj5MLJY-pyJfiA-t500x500.png,L-18,2025-11-06 23:12,"BLOWsutra,BLOWsutra : EGO (gone loco),LOFIsutra,MANTRAsutra","Side A [03] Secondhand Smoke • BLOWsutra Ego Gone Loco Gipsy Indie Trip Hop LOFI,Side A [01] Secondhand Smoke • BLOWsutra Ego Gone Loco Gipsy Indie Trip Hop LOFI,Side B [03] Arrogant Hearts - BLOWsutra Indie Cello MANTRA",156,G-156
Secret de Polichinelle 🎪 French EPx10 🎪 KNOWsutra Psychedelic Gipsy Circus,https://soundcloud.com/bananasutra/sets/secret-de-polichinelle-french-epx10-knowsutra-psychedelic-gipsy-circus,KNOWsutra,"BURLESQUE,INDIE,JAZZ","BURLESQUE,GIPSY,INDIE,JAZZ,PSYCHEDELIC",10,10,5354,53,35:11,https://i1.sndcdn.com/artworks-xr4XjkoXh1PH9F6I-IQ3wCQ-t500x500.png,L-212,2025-11-11 23:41,"BURLESQUEsutra,FRENCHsutra oui oui · sacrebleu,OUI OUI : Pardon (my French)","[07] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Piano BURLESQUE,[01] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Accordion BURLESQUE,[06] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Chanson BURLESQUE,[05] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Chanson BURLESQUE,[08] Secret de Polichinelle - French KNOWsutra Keep It Real Psychedelic Gipsy Circus Indie Piano BURLESQUE",157,G-157
Segggsting • SHOWsutra EPx6 • French Burlesque Jazz Cabaret,https://soundcloud.com/bananasutra/sets/segggsting-showsutra-epx6-burlesque-jazz-cabaret,SHOWsutra,"BANJO,BURLESQUE,JAZZ","BANJO,BURLESQUE,CABARET,JAZZ",6,6,1239,6,21:22,https://i1.sndcdn.com/artworks-ysjQ1M8gFBitUZAA-QR72zg-t500x500.png,L-205,,,,158,G-158
Seminal Bollocks - Merry Psychedelic GROWsutra (God Etc.) EPx10,https://soundcloud.com/bananasutra/sets/seminal-bollocks-merry-psychedelic-growsutra-god-etc-epx10,GROWsutra,"BURLESQUE,FOLK,INDIE,LOFI,ROCK","BURLESQUE,COUNTRY,FADO,FOLK,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",10,10,9040,77,36:45,https://i1.sndcdn.com/artworks-WZTqldC4Qw8BIhVK-eZYyAA-t500x500.png,L-214,,"BURLESQUEsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,LOFIsutra","""[07] Seminal Bollocks - GROWsutra (God, Etc) Gipsy Trip BRUH Hop LOFI"",""[04] Seminal Bollocks - GROWsutra (God, Etc) French Accordion Psychedelia BURLESQUE"",""[06] Seminal Bollocks - GROWsutra (God, Etc) Psychedelic Tzigane Fusion Folk LOFI""",159,G-159
Seminal Bollocks EP,https://soundcloud.com/bananasutra/sets/seminal-bollocks-ep,GROWsutra,ROCK,ROCK,2,2,573,10,5:05,https://i1.sndcdn.com/artworks-Ik066z1d2sgR1wBb-CC1jVQ-t500x500.jpg,L-214,,"DUBsutra,GROWsutra : GOD (etc),KNOWsutra where questions matter,SINGLEsutra Exclusive SoundCloud (woo)",Seminal Bollocks  • DUBsutra,160,G-160
Serial BLOWerrr ✰ RAGGA DUBsutra,https://soundcloud.com/bananasutra/sets/serial-blowerrr,BLOWsutra,DUB,"DUB,FLAMENCO,RAGGA",7,7,1510,15,23:25,https://i1.sndcdn.com/artworks-L6YErpavAldzq4cD-HRzVlg-t500x500.png,L-216,2025-01-31 13:03,"BLOWsutra,BLOWsutra : APES (gone wrong),DUBsutra,QUACKsutra where we sing FU",[1] Serial BLOWERS (now twat?) • DUBsutra,161,G-161
Shades of Fools EPx9,https://soundcloud.com/bananasutra/sets/shades-of-fools-epx9,GROWsutra,BANJO,"BANJO,RAGGA",9,9,1738,16,26:00,https://i1.sndcdn.com/artworks-vmrDjbUos6J6FBAc-PCByYA-t500x500.png,L-218,,"BANJOsutra,GROWsutra where we be brave,SHOWsutra: (shades of) FOOLS","[7] Shades of Fools • All I know is I dunno • Ragga DUBsutra High,[6] Shades of Fools • All I know is I dunno • Fastass BANJOsutra",162,G-162
Shady Fools (Oh Can’t You See?) • Vol. 2 EPx9 • BLOWsutra Ego Gone Loco LoFi Burlesque,https://soundcloud.com/bananasutra/sets/shady-fools-oh-cant-you-see-vol-2-epx9-blowsutra-ego-gone-loco-lofi-burlesque,BLOWsutra,"BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BURLESQUE,DUB,FADO,FOLK,HIP HOP,INDIE,LOFI,PSYCHEDELIC,ROCK",9,9,1797,21,29:15,https://i1.sndcdn.com/artworks-3Pm91yJCMrEECvrj-EP3ozg-t500x500.png,L-218,,LOFIsutra,[06] Shady Fools (Oh Can’t You See?) • BLOWsutra Arabesk Fado Hip Hop LOFI,163,G-163
Sidération - Spoken Words Intro - EPx3 VOL. 1 of 4,https://soundcloud.com/bananasutra/sets/sideration-spoken-words-intro-epx3-vol-1-of-4,BLOWsutra,LOFI,LOFI,3,3,515,2,9:55,https://i1.sndcdn.com/artworks-lf1lRd9pToH4z1il-dFOkVA-t500x500.png,L-223,,,,164,G-164
Sidération - The Sky Stood Still - EPx6 VOL. 2 of 4,https://soundcloud.com/bananasutra/sets/sideration-the-sky-stood-still-epx6-vol-2-of-4,BLOWsutra,JAZZ,JAZZ,6,6,2022,21,18:19,https://i1.sndcdn.com/artworks-gwDy1gyG7fsttlqv-odJ2KA-t500x500.png,L-224,,"BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,BURLESQUEsutra,Playlist Sidération Gone Bananas x29,QUACKsutra where we sing FU","[03] Sidération - The Sky Stood Still 4 - Revolution BLUESsutra,[02] Sidération - The Sky Stood Still 2 - Revolution JAZZ BURLESQUEsutra,[05] Sidération - The Sky Stood Still 5 - Revolution FOLKsutra",165,G-165
Sidération Blues - A Song of Wrong - EPx7 Vol 3 of 4,https://soundcloud.com/bananasutra/sets/sideration-blues-a-song-of-wrong-epx7-vol-3-of-4,BLOWsutra,BLUES,BLUES,7,7,3345,30,23:24,https://i1.sndcdn.com/artworks-m0yZE3BD5czpTSpy-yzAs5A-t500x500.png,L-225,,"BLUESsutra,Playlist Sidération Gone Bananas x29,QUACKsutra where we sing FU","[04] Sidération Blues Revolution - A Song of Wrong - BLUESsutra,[07] Sideration - No Velvet Scream - BLUESsutra,[05] Sidération Blues Revolution - A Song of Wrong - BLUESsutra,[02] Sidération Blues Revolution - A Song of Wrong - BLUESsutra",166,G-166
Sidération's Calling - White House's Burning - EPx13 Vol 4 of 4,https://soundcloud.com/bananasutra/sets/siderations-calling-white-houses-burning-epx13-vol-4-of-4,BLOWsutra,LOFI,"LOFI,RAGGA",13,13,3984,23,36:35,https://i1.sndcdn.com/artworks-58HtMVlI0dnLHSez-V8vJyA-t500x500.png,L-226,,"BLOWsutra : REVOLT (now),BURLESQUEsutra,DUBsutra,LOFIsutra,Playlist Sidération Gone Bananas x29,QUACKsutra where we sing FU","[09] Sideration's Calling • White House's Burning • Riddim Sister RAGGA DUBsutra,[01] Sideration's Calling • White House's Burning • Banger BURLESQUEsutra,[02] Sideration's Calling • White House's Burning • Jazzy LOFI DUBsutra,[07] Sideration's Calling • White House's Burning • Oh Lordy 2 DUBsutra",167,G-167
Sing Your Own Gospel • Vol. 2 EPx7 • GROWsutra (God · Etc) Revolutionary Gipsy JAZZ,https://soundcloud.com/bananasutra/sets/sing-your-own-gospel-vol-2-epx7-growsutra-god-etc-revolutionary-gipsy-jazz,GROWsutra,"BLUES,FOLK,INDIE,JAZZ","BLUES,FOLK,GIPSY,INDIE,JAZZ",7,7,6259,93,21:46,https://i1.sndcdn.com/artworks-kWzeemU5Sy6IEyqW-Ipy4sA-t500x500.png,L-227,,"BLUESsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,JAZZsutra","""[06] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Bass JAZZ"",""[07] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Bass JAZZ"",""[04] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Piano JAZZ"",""[01] Sing Your Own Gospel • GROWsutra (God, Etc.) Gipsy Gospel BLUES""",168,G-168
So · What Is Racism • EPx9 Vol. 2 • KNOWsutra Gipsy Jazz + LoFi,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-jazz-lofi-epx9-vol2,KNOWsutra,"JAZZ,LOFI","GIPSY,JAZZ,LOFI",9,9,3988,36,29:01,https://i1.sndcdn.com/artworks-NK0wy8xSKMBP4LSI-DlE3WA-t500x500.png,L-228,,"JAZZsutra,KNOWsutra where questions matter,LOFIsutra","""[02] So, What Is Racism • KNOWsutra Ethically Gipsy Fusion JAZZ"",""[03] So, What Is Racism • KNOWsutra Ethically Gipsy Fusion JAZZ"",""[07] So, What Is Racism • KNOWsutra Ethically Gipsy Fusion LOFI""",169,G-169
So · What Is Racism? KNOWsutra Gone Banana EPx17,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-gone-banana-epx17,KNOWsutra,"BANJO,BLUES,DUB,FOLK,JAZZ,LOFI","BANJO,BLUES,DUB,FOLK,GIPSY,JAZZ,LOFI,RAGGA",17,17,16599,174,52:18,https://i1.sndcdn.com/artworks-2Y1pH6yfxZuC4LKe-PWzeJA-t500x500.png,L-228,,"BLUESsutra,DUBsutra,JAZZsutra,KNOWsutra : but(t) WHY,KNOWsutra where questions matter","""[17] So, What Is Racism? KNOWsutra Banjo Booya Folk Banjo Harmonica BLUES"",""[14] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ"",""[10] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ"",""[08] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ"",""[01] So, What Is Racism? KNOWsutra She Wanna Know Jazzy LoFi DUB"",""[11] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ"",""[03] So, What Is Racism? KNOWsutra Rebound & Rise Jazzy Ragga DUB"",""[09] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ""",170,G-170
Some Songs Are More Fun Than Others EP x8 ∞,https://soundcloud.com/bananasutra/sets/some-songs-are-more-fun-than-others-ep,SHOWsutra,JAZZ,JAZZ,8,8,1824,30,23:33,https://i1.sndcdn.com/artworks-nykdkPQFrFTjZX28-gv5jEA-t500x500.jpg,L-229,,"BURLESQUEsutra,DUBsutra,JAZZsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play","Some Songs Are More JAZZ Than Others : JAZZsutra,Some Songs Are More POOH Than Others : DUBsutra,Some Songs Are More WOMP Than Others : CIRCUSsutra",171,G-171
Some Truths (Are Harder to Swallow) EPx7,https://soundcloud.com/bananasutra/sets/some-truths-are-harder-to-swallow-epx7,GROWsutra,"BLUES,INDIE,LOFI","BLUES,INDIE,LOFI",7,7,1190,7,21:48,https://i1.sndcdn.com/artworks-SUUIsI7woB0IboJy-gnp3pA-t500x500.jpg,L-222,2024-12-24 20:25,,,172,G-172
Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,DUB,FLAMENCO,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",20,20,14213,140,57:42,https://i1.sndcdn.com/artworks-qXPEntVNqNX60KsD-pPXHNg-t500x500.png,L-232,,"BLOWsutra,BLUESsutra,DUBsutra,INDIEsutra,LOFIsutra","[05] Spit Back The Lies • BLOWsutra (Revolution Ring) La Poesita Indie Flamenco Fusion DUB,[10] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelick Folk Poetry Bridges the DUB,[20] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelic Destiny Banjo BLUES,[03] Spit Back The Lies • BLOWsutra (Revolution Ring) Mama-b-c Psychedelic Cello Fusion INDIE,[11] Spit Back The Lies • BLOWsutra (Revolution Ring) Indie Gipsy Hip Hop Fusion LOFI,[02] Spit Back The Lies • BLOWsutra (Revolution Ring) Mama-b-c Psychedelic Cello Fusion INDIE,[08] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelick Folk Poetry Bridges the DUB,[13] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelic Bruh Hip Hop Dub LOFI",173,G-173
SS Means Sacred Sp3rm ☠ BLOWsutra EPx19,https://soundcloud.com/bananasutra/sets/ss-means-sacred-sp3rm-blowsutra-epx19,BLOWsutra,"BURLESQUE,FOLK,INDIE,JAZZ,ROCK","BURLESQUE,FOLK,INDIE,JAZZ,ROCK",19,19,3997,38,1:02:31,https://i1.sndcdn.com/artworks-Ewv6TYyznUIgQm3O-4hTy5Q-t500x500.png,L-233,2025-06-28 21:33,"BLOWsutra,BLOWsutra : CENSOR(ed),BURLESQUEsutra,FOLKsutra,INDIEsutra,ROCKsutra","[10] SS Means Sacred Sp3rm • Oh Baby FOLK,[14] SS Means Sacred Sp3rm • Jazz INDIE,[04] SS Means Sacred Sp3rm • Piano Jazz BURLESQUE",174,G-174
Stymied Felon goes Stymy Stymy Yuck Encore - Freee Bonus EPx2 VOL.02,https://soundcloud.com/bananasutra/sets/stymied-felon-goes-stymy-stymy-yuck-encore-freee-bonus-epx2-vol02,BLOWsutra,LOFI,"LOFI,HIP HOP",2,2,426,4,5:48,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t500x500.png,L-234,2025-04-22 19:11,,,175,G-175
Stymy Stymy Yuck : A Story of Old Bastards - EPx5 VOL.1 - DUBsutra,https://soundcloud.com/bananasutra/sets/stymy-stymy-yuck-a-story-of-old-bastards-epx5-vol1-dubsutra,BLOWsutra,"DUB,LOFI","DUB,LOFI",5,5,1279,17,15:19,https://i1.sndcdn.com/artworks-Mec8nBlPvyM8XXLn-dyCagw-t500x500.jpg,L-234,,"DUBsutra,KNOWsutra where questions matter,LOFIsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU","[5] stymy stymy yuck • Arabesk DUB,[2] stymy stymy yuck • muse DUB",176,G-176
Sutra of Immanence - FLOWsutra Dog Poetry - Jazz & Dub EPx3,https://soundcloud.com/bananasutra/sets/sutra-of-immanence-flowsutra-dog-poetry-jazz-dub-epx3,FLOWsutra,"DUB,JAZZ","DUB,JAZZ",3,3,571,10,8:18,https://i1.sndcdn.com/artworks-NVoSzyd2p5Cnj9Qz-g4JRiQ-t500x500.png,L-236,2025-06-06 12:12,,,177,G-177
SynthemaSutra ♆ SHOWsutra Banana EPx8,https://soundcloud.com/bananasutra/sets/synthemasutra-showsutra-banana-epx8,SHOWsutra,"BURLESQUE,DUB,INDIE,LOFI,ROCK","BURLESQUE,DUB,FLAMENCO,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK,SOUL",8,8,2593,28,34:03,https://i1.sndcdn.com/artworks-yoEMRKS82rZVyqki-15yXGg-t500x500.png,L-237,,"DUBsutra,LOFIsutra,ROCKsutra,SHOWsutra : B.J. (is for Banana Jesters),SHOWsutra where bananas play","[02] Synthema Sutras - SHOWsutra Banana Tzigane Conscious Soul Fusion Indie LOFI,[08] Synthema Sutras - SHOWsutra Banana Psychedelic Burlesque Indie Punk ROCK,[04] Synthema Sutras - SHOWsutra Banana Jazzy Bass Indie Cello Fusion DUB",178,G-178
Tell The Truth (encore) KNOWsutra EPx9 Vol. 04,https://soundcloud.com/bananasutra/sets/tell-the-truth-encore-knowsutra-epx9-vol-04,KNOWsutra,"BANJO,BLUES,ROCK","BANJO,BLUES,PSYCHEDELIC,ROCK",9,9,10161,184,37:21,https://i1.sndcdn.com/artworks-64Uv99JMUudNjTVz-iC67zQ-t500x500.png,L-239,,"BLUESsutra,KNOWsutra : (naked) TRUTH,KNOWsutra where questions matter,ROCKsutra","[08] Tell The Truth • KNOWsutra True BLUES Cover,[02] Tell The Truth • KNOWsutra Bluesy ROCK Cover,[06] Tell The Truth • KNOWsutra Cello BLUES Cover",179,G-179
Tell the Truth EP x4 BLUESsutra,https://soundcloud.com/bananasutra/sets/tell-the-truth-ep-x4-bluessutra,GROWsutra,"BANJO,BLUES,JAZZ","BANJO,BLUES,JAZZ",5,5,1291,21,18:54,https://i1.sndcdn.com/artworks-1orEckq5nx9HrqGz-OMASFw-t500x500.jpg,L-239,,"BANJOsutra,BLUESsutra,GROWsutra where we be brave,JAZZsutra,KNOWsutra : (naked) TRUTH,KNOWsutra where questions matter","Feeel The Rhythm (Tell the Truth),Tell the Truth : BANJOsutra",180,G-180
Thank you · Mister Paine - American Accountability Revolution Blues EPx3,https://soundcloud.com/bananasutra/sets/thank-you-mister-paine-american-accountability-revolution-blues-epx3,BLOWsutra,BLUES,BLUES,3,3,852,14,11:47,https://i1.sndcdn.com/artworks-u5pewrASgTDY7LtN-z0b1TA-t500x500.png,L-240,2025-06-06 11:12,"BLOWsutra : REVOLT (now),BLUESsutra,QUACKsutra where we sing FU","""[02] Thank you, Mister Paine - American Accountability Revolution BLUESsutra"",""[03] Thank you, Mister Paine - American Accountability Revolution BLUESsutra""",181,G-181
The Accordion of Ignorance EP X4,https://soundcloud.com/bananasutra/sets/the-accordion-of-ignorance-ep-x4,BLOWsutra,FOLK,FOLK,4,4,700,7,15:49,https://i1.sndcdn.com/artworks-ppd320RXiIyfcazy-2Vw1DA-t500x500.png,L-234,2024-12-11 21:36,,,182,G-182
The Atheist Tango • Vol. 2 EPx12  •  GROWsutra (God · Etc) Conscious Gipsy LoFi Burlesque Jazz,https://soundcloud.com/bananasutra/sets/the-atheist-tango-vol-2-epx12-growsutra-god-etc-conscious-gipsy-lofi-burlesque-jazz,GROWsutra,"BURLESQUE,JAZZ,LOFI","BURLESQUE,GIPSY,JAZZ,LOFI",12,12,13713,153,39:26,https://i1.sndcdn.com/artworks-eYKRlb3V6IdPR1u7-GGSyjw-t500x500.png,L-243,,"BURLESQUEsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,JAZZsutra,LOFIsutra","""[01] The Atheist Tango • GROWsutra (God, Etc) Conscious Gipsy Burlesque Fusion LOFI"",""[02] The Atheist Tango • GROWsutra (God, Etc) Conscious Gipsy Burlesque Fusion LOFI"",""[03] The Atheist Tango • GROWsutra (God, Etc) Conscious Gipsy Burlesque Fusion LOFI"",""[08] The Atheist Tango • GROWsutra (God, Etc) Gipsy Cello Bass Chanson Jazz BURLESQUE"",""[04] The Atheist Tango • GROWsutra (God, Etc) Conscious Gipsy Burlesque Fusion LOFI"",""[05] The Atheist Tango • GROWsutra (God, Etc) Conscious Gipsy Burlesque Fusion LOFI"",""[10] The Atheist Tango • GROWsutra (God, Etc) Gipsy Bass Piano Twirl Burlesque JAZZ"",""[09] The Atheist Tango • GROWsutra (God, Etc) Gipsy Cello Burlesque Tango JAZZ""",183,G-183
The Conquest of Happiness (according to Bertrand Russel) ☰ 2 Songs EPx10 ☰ KNOWsutra,https://soundcloud.com/bananasutra/sets/the-conquest-of-happiness-according-to-bertrand-russel-2-songs-epx10-knowsutra,KNOWsutra,"BURLESQUE,FOLK,INDIE,JAZZ,MANTRA","BURLESQUE,FOLK,INDIE,JAZZ,MANTRA",10,10,4650,49,44:45,https://i1.sndcdn.com/artworks-mzPTVVzYjzKf5bIY-HeAycA-t500x500.png,L-244,,"BURLESQUEsutra,GROWsutra where we be brave,JAZZsutra,KNOWsutra : BERTRAND (mon chéri)","Side A [03] EP Bertrand - The Unhappiness Dance - GROWsutra Jazzy Indie FOLK,Side B [04] EP Bertrand - The Conquest of Happiness - GROWsutra Indie Folk JAZZ,Side B [05] EP Bertrand - The Conquest of Happiness - GROWsutra Sweet Waltz BURLESQUE,Side A [01] EP Bertrand - The Unhappiness Dance - GROWsutra Jazzy BURLESQUE,Side A [05] EP Bertrand - The Unhappiness Dance - GROWsutra Indie JAZZ",184,G-184
The Dystopian Quiz Song ★ EPx15 ★ Acoustic SOULsutra,https://soundcloud.com/bananasutra/sets/the-dystopian-quiz-song-epx15-acoustic-soulsutra,GLOWsutra,"BLUES,BURLESQUE,JAZZ,MANTRA","ACOUSTIC,BLUES,BURLESQUE,JAZZ,MANTRA",15,15,2969,14,46:20,https://i1.sndcdn.com/artworks-jQRym0eZpol8JOvs-sUKVsw-t500x500.png,L-246,2025-04-18 20:27,"BLOWsutra : APES (gone wrong),BLUESsutra,FOLKsutra,QUACKsutra where we sing FU",The Dystopian Quizz Song v3-2 ★ Blues Circus SOULsutra,185,G-185
The Echo Song ☭ Russian EPx3 ☭ Gipsy BLOWsutra LoFi Blues (Vladimir Vysotsky Cover),https://soundcloud.com/bananasutra/sets/the-echo-song-russian-epx3-gipsy-blowsutra-lofi-blues-vladimir-vysotsky-cover,BLOWsutra,"BANJO,BLUES,INDIE,LOFI","BANJO,BLUES,GIPSY,INDIE,LOFI,PSYCHEDELIC",3,3,2678,32,9:40,https://i1.sndcdn.com/artworks-acFrdgqIA6o30Zzp-mlZM9A-t500x500.png,L-247,,"BLOWsutra : REVOLT (now),BLUESsutra,WORLDsutra : Russian(ish)","[03] The Echo Song - Vladimir Vysotsky Cover - Russian BLOWsutra Classic Psychedelic Banjo BLUES,[02] The Echo Song - Vladimir Vysotsky Cover - Russian BLOWsutra Gipsy Arabesk World Peace Indie Trip Pop LOFI",186,G-186
The Echo Song Song ☭ Vladimir Vysotsky - EPx6  English Cover ☭ BLOWsutra Gipsy Trip Hop Trip,https://soundcloud.com/bananasutra/sets/the-echo-song-song-vladimir-vysotsky-epx6-english-cover-blowsutra-gipsy-trip-hop-trip,BLOWsutra,"BURLESQUE,DUB,FOLK,INDIE,LOFI","BURLESQUE,DUB,FOLK,GIPSY,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",6,6,3506,29,18:46,https://i1.sndcdn.com/artworks-csa1LSOJaNbx8eWJ-OVqzHA-t500x500.png,L-247,,"BLOWsutra,BLOWsutra : REVOLT (now),DUBsutra,INDIEsutra","[05] The (Bloody Mountain) Echo - Vladimir Vysotsky English Cover - BLOWsutra Gipsy Piano Cello Duende INDIE,[02] The (Bloody Mountain) Echo - Vladimir Vysotsky English Cover - BLOWsutra Gipsy La Poesita Cello Indie Folk DUB",187,G-187
The Great Naked King • SHOWsutra Psychedelick Fools Cabaret EPx30,https://soundcloud.com/bananasutra/sets/the-great-naked-king-showsutra-epx30,SHOWsutra,"BANJO,BLUES,BURLESQUE,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,CABARET,FADO,FLAMENCO,GIPSY,HIP HOP,INDIE,JAZZ,LOFI",30,30,12138,152,1:46:12,https://i1.sndcdn.com/artworks-QRaUbtlHanDIuOON-8Hr9pg-t500x500.png,L-250,2026-04-01 23:37,"BURLESQUEsutra,JAZZsutra,LOFIsutra,SHOWsutra where bananas play","[29] The Great Naked King • SHOWsutra Psychedelick Hillbilly Hop Pop Blues Banjo LOFI,[26] The Great Naked King • SHOWsutra Psychedelick Hillbilly Hop Pop Indie Blues Banjo LOFI,[17] The Great Naked King • SHOWsutra Psychedelick Cabaret Jazz Swing BURLESQUE,[18] The Great Naked King • SHOWsutra Psychedelick Cabaret Gipsy Swing BURLESQUE,[22] The Great Naked King • SHOWsutra Psychedelick Hop Pop Piano Jazz LOFI,[11] The Great Naked King • SHOWsutra Psychedelick Circus Accordion Waltz BURLESQUE,[07] The Great Naked King • SHOWsutra Psychedelick French Accordion Cello Tango JAZZ",188,G-188
The Invisible Man in the Sky (a song inspired by George Carlin) EPx8 VOL.01,https://soundcloud.com/bananasutra/sets/the-invisible-man-in-the-sky-a-song-inspired-by-george-carlin-epx8-vol01,GROWsutra,"BURLESQUE,DUB,LOFI","BURLESQUE,DUB,LOFI",8,8,1425,13,20:53,https://i1.sndcdn.com/artworks-X3sSPUgbNbib2XW8-7bIcSQ-t500x500.png,L-251,2025-04-13 23:17,,,189,G-189
The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,GROWsutra,"BLUES,DUB,FOLK,INDIE","BLUES,DUB,FADO,FOLK,INDIE,PSYCHEDELIC,RAGGA,SOUL",18,18,13382,162,55:13,https://i1.sndcdn.com/artworks-JAgkPz4F7h0eq74Z-njbS5Q-t500x500.png,L-252,,"BLUESsutra,DUBsutra,GROWsutra where we be brave,INDIEsutra,KNOWsutra : PEACE (not War)","[16] The Love Of A Dove - GROWsutra Dem Sed Psychedelic Ragga DUB,[08] The Love Of A Dove - GROWsutra Only The Brave PsyBluegrass Dubby BLUES,[02] The Love Of A Dove - GROWsutra Duende Amoris Fado Fiddle INDIE,[14] The Love Of A Dove - GROWsutra Feel Di Riddim Psychedelic Ragga DUB,[04] The Love Of A Dove - GROWsutra Mama-b-c Peace Cello INDIE,[09] The Love Of A Dove - GROWsutra Queen of Authentic Dubby Psychedelic BLUES,[11] The Love Of A Dove - GROWsutra Psychedelic Destiny BLUES",190,G-190
There's No Prayer Like Desire • KNOWsutra But(t) Why EPx4,https://soundcloud.com/bananasutra/sets/theres-no-prayer-like-desire-knowsutra-butt-why-epx4,KNOWsutra,"BANJO,BLUES,BURLESQUE","BANJO,BLUES,BURLESQUE",3,3,1995,20,8:29,https://i1.sndcdn.com/artworks-BZeLqNQ4AlXL9NGG-8Sntuw-t500x500.png,L-259,,"BLUESsutra,BURLESQUEsutra,KNOWsutra where questions matter","[04] The Fire We Share • There's No Prayer Like Desire • KNOWsutra But(t) Why Accordion Chanson BURLESQUE,[01] Not Who Powers • There's No Prayer Like Desire • KNOWsutra But(t) Why Banjo Destiny BLUES",191,G-191
