ep_title,ep_url,sutra,ep_in_app,ep_featured,ep_description,ep_songbook_title,ep_volume,ep_rating,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,created_at,playlist_names_clean
Peace Matters More (The Only Wish Worth Making) 🪽 GROWsutra Birthday Wish Song,https://soundcloud.com/bananasutra/sets/peace-matters-more-the-only-wish-worth-making-growsutra-birthday-wish-song,KNOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,GIPSY,INDIE,JAZZ",7,8505,78,0:31:58,https://i1.sndcdn.com/artworks-E8wykXuhdIZsTYC5-7gZGHQ-t500x500.png,https://i1.sndcdn.com/artworks-E8wykXuhdIZsTYC5-7gZGHQ-t1080x1080.png,Peace Matters More,L-182,2025-11-08 04:29,"BURLESQUEsutra,BURLESQUEsutra (Best Of),DUBsutra,GROWsutra where we be brave,INDIEsutra,INDIEsutra (Best Of),JAZZsutra,JAZZsutra (Best Of),KNOWsutra : PEACE (not War)"
Tune in the Tender ☲ #GROWsutra EPx9,https://soundcloud.com/bananasutra/sets/tune-in-the-tender-growsutra-epx9,GROWsutra,checked,,,,1,,"DUB,INDIE,LOFI","DUB,INDIE,LOFI",9,2844,31,0:36:05,https://i1.sndcdn.com/artworks-ayo6PDrn2o8EClWe-wyHddg-t500x500.png,https://i1.sndcdn.com/artworks-ayo6PDrn2o8EClWe-wyHddg-t1080x1080.png,Tune In The Tender,L-273,2025-06-21 09:02,"BLUESsutra,DUBsutra,GLOWsutra : RAINBOWS (in my clouds),GLOWsutra where gratitude feeds,INDIEsutra,JAZZsutra,MANTRAsutra"
MAxA Alphabet Series Compilation - Make America Humane · Kind · Safe · Smart · etcetera Alright?!,https://soundcloud.com/bananasutra/sets/maxa-series,QUACKsutra,checked,,,,1,,"BANJO,BURLESQUE","BANJO,BURLESQUE",20,4832,49,0:39:53,https://i1.sndcdn.com/artworks-1kvONAzRbkd2SdIu-RVmpoA-t500x500.png,https://i1.sndcdn.com/artworks-1kvONAzRbkd2SdIu-RVmpoA-t1080x1080.png,,"L-149,L-150,L-326,L-158",2025-03-23 16:19,"BANJOsutra,BLOWsutra,BLOWsutra : MAxA Series,BLUESsutra,BURLESQUEsutra,DUBsutra,FOLKsutra,FOTUS CIRCUS Playlist An American Freaks Show,GROWsutra where we be brave,INDIEsutra,JAZZsutra,LOFIsutra,QUACKsutra where we sing FU"
CREEPYPASTA (what the hella) ♅ SHOWsutra ♅ EPx23 Side A+B,https://soundcloud.com/bananasutra/sets/creepypasta-what-the-hella-showsutra-epx23-side-ab,SHOWsutra,checked,,,,1,,"BANJO,BURLESQUE,DUB,INDIE,LOFI","BANJO,BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,RAGGA",27,7033,45,0:58:50,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t500x500.png,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t1080x1080.png,Creepy Pasta (What The Hella),L-49,2025-10-21 08:20,"BANJOsutra,BURLESQUEsutra,DUBsutra,INDIEsutra,LOFIsutra,LOFIsutra (Best Of),SHOWsutra : B.J. (is for Banana Jesters),SHOWsutra where bananas play"
Courage · Care · and Coconuts © GROWsutra EPx4,https://soundcloud.com/bananasutra/sets/courage-care-and-coconuts-growsutra-epx4,GROWsutra,checked,,,,1,,"FOLK,INDIE","FOLK,INDIE",4,1015,6,0:09:22,https://i1.sndcdn.com/artworks-QE4Tkx0EyHytvlYD-6WhWtA-t500x500.png,https://i1.sndcdn.com/artworks-QE4Tkx0EyHytvlYD-6WhWtA-t1080x1080.png,"Courage, care, and coconuts",L-46,2025-05-23 12:12,"BANJOsutra,FOLKsutra,GROWsutra : KIND(ness),GROWsutra where we be brave,LOFIsutra"
Glitter on a Turd ❯ GROWsutra Banana Cabaret EPx5,https://soundcloud.com/bananasutra/sets/glitter-on-a-turd-epx5,GROWsutra,checked,,,,1,,"BURLESQUE,INDIE","BURLESQUE,CABARET,INDIE",5,2503,26,0:14:49,https://i1.sndcdn.com/artworks-XYwpBnKZkAc8nA2R-sfypIw-t500x500.png,https://i1.sndcdn.com/artworks-XYwpBnKZkAc8nA2R-sfypIw-t1080x1080.png,Glitter On A Turd,L-89,2025-05-23 11:53,"BURLESQUEsutra,GROWsutra : KIND(ness),GROWsutra where we be brave,JAZZsutra,LOFIsutra"
Just Be EP X7 | Vocal Honey Audio Ideals,https://soundcloud.com/bananasutra/sets/just-be-vocal-jazz-honey-x7,FLOWsutra,checked,,,,1,,"BLUES,DUB,JAZZ,LOFI","BLUES,DUB,JAZZ,LOFI",7,5689,46,0:23:21,https://i1.sndcdn.com/artworks-IDfjsYaZOumrtQ1L-jseSkw-t500x500.png,https://i1.sndcdn.com/artworks-IDfjsYaZOumrtQ1L-jseSkw-t1080x1080.png,Just Be,L-121,2024-11-05 03:05,"BANJOsutra,BURLESQUEsutra,DUBsutra,DUBsutra (Best Of),FLOWsutra : FLY (like water),FLOWsutra where time is space,FOLKsutra,INDIEsutra,INDIEsutra (Best Of),JAZZsutra,MANTRAsutra,ROCKsutra"
Mass Media Freakshow EPx13 VOL.02 ⭐︎ Terrence MCKenna KNOWs ⭐︎ Burlesque or Snooze?,https://soundcloud.com/bananasutra/sets/mass-media-freakshow-epx13-vol02-terrence-mckenna-knows-burlesque-or-snooze,BLOWsutra,checked,,,,1,,"BURLESQUE,FOLK,JAZZ","BURLESQUE,FOLK,JAZZ",13,3287,19,0:44:35,https://i1.sndcdn.com/artworks-Xranl6ikDYKoluYT-FdIOxQ-t500x500.png,https://i1.sndcdn.com/artworks-Xranl6ikDYKoluYT-FdIOxQ-t1080x1080.png,Mass Media Freakshow,L-157,2025-04-15 20:39,"BLOWsutra : APES (gone wrong),BURLESQUEsutra,FOLKsutra,JAZZsutra"
Oh · Freedom EP x10 ♛ BLUESsutra (Public Domain Lyrics),https://soundcloud.com/bananasutra/sets/oh-freedom-bluessutra-public-domain-lyrics,BLOWsutra,checked,,,,1,,BLUES,SOUL,10,1860,24,0:28:24,https://i1.sndcdn.com/artworks-P78u62myC8kQzJcZ-qk1VzQ-t500x500.png,https://i1.sndcdn.com/artworks-P78u62myC8kQzJcZ-qk1VzQ-t1080x1080.png,"Oh, Freedom",L-172,2025-01-14 09:27,"BANJOsutra,BLOWsutra,BLOWsutra : REVOLT (now),BLUESsutra,BOWsutra the last of 7 sutras · it's divine <3,BURLESQUEsutra,DUBsutra,FOLKsutra,GROWsutra where we be brave,JAZZsutra,ROCKsutra"
Time for Rebel Romance ☆ EPx6 ☆ BLOWsutra (Revolt Now) Cabaret,https://soundcloud.com/bananasutra/sets/time-for-rebel-romance-epx6-blowsutra-revolt-now-cabaret,BLOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,JAZZ,MANTRA,ROCK","BURLESQUE,CABARET,DUB,INDIE,JAZZ,MANTRA,PSYCHEDELIC,RAGGA,ROCK,TRIP HOP",6,10413,91,0:18:05,https://i1.sndcdn.com/artworks-FCpNyoKfIRn6bNzD-59cLWg-t500x500.png,https://i1.sndcdn.com/artworks-FCpNyoKfIRn6bNzD-59cLWg-t1080x1080.png,Time For Rebel Romance,L-265,2026-02-19 08:00,"BLOWsutra,BLOWsutra : REVOLT (now),BURLESQUEsutra,BURLESQUEsutra (Best Of),DUBsutra,DUBsutra (Best Of),GROWsutra : KIND(ness),QUACKsutra where we sing FU,ROCKsutra"
EGO's Masquerade • EPx4 • BLOWsutra Tzigane Trip Hop Lo-Fi INDIE,https://soundcloud.com/bananasutra/sets/egos-masquerade-epx4-tzigane-trip-hop-lo-fi-indie,BLOWsutra,checked,,,,1,,"INDIE,LOFI","INDIE,LOFI,TRIP HOP",4,855,14,0:19:03,https://i1.sndcdn.com/artworks-JnuEvmR6UOwtbaIM-AYNThw-t500x500.png,https://i1.sndcdn.com/artworks-JnuEvmR6UOwtbaIM-AYNThw-t1080x1080.png,EGO's Masquerade,L-69,2025-08-26 03:00,"BLOWsutra,BLOWsutra : EGO (gone loco),MANTRAsutra"
Hi · My Name Is (Not Celine Dion) - Vol02 EPx11 - SHOWsutra Dubby Grass Burlesque Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol02-epx11-showsutra-dubby-grass-burlesque-edition,SHOWsutra,checked,,,,2,,"BANJO,BURLESQUE,DUB,FOLK,JAZZ","BANJO,BURLESQUE,COUNTRY,DUB,FOLK,JAZZ,PSYCHEDELIC",11,2078,13,0:38:21,https://i1.sndcdn.com/artworks-8AeGeNBuRUKrnybC-5NKduw-t500x500.png,https://i1.sndcdn.com/artworks-8AeGeNBuRUKrnybC-5NKduw-t1080x1080.png,"Hi, My Name Is (Not Celine Dion)",L-99,2025-10-17 10:17,"BANJOsutra,BURLESQUEsutra,DUBsutra,FOLKsutra,JAZZsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play"
ABCs of Kindness - KNOWsutra,https://soundcloud.com/bananasutra/sets/abcs-of-kindness-knowsutra,GROWsutra,checked,,,,1,,"INDIE,BURLESQUE","INDIE,BURLESQUE",10,1974,13,0:30:28,https://i1.sndcdn.com/artworks-OJbXzv5DEM6ihALr-CtrAEg-t500x500.jpg,https://i1.sndcdn.com/artworks-OJbXzv5DEM6ihALr-CtrAEg-t1080x1080.jpg,ABC Of Kindness,L-9,2025-02-09 02:36,"DUBsutra,GROWsutra : KIND(ness),INDIEsutra,KNOWsutra where questions matter,MANTRAsutra"
Poem (I wanted to be · basically) ℘ EPx14 VOL.01,https://soundcloud.com/bananasutra/sets/poem-i-wanted-to-be-basically-epx14-vol01,GLOWsutra,checked,,,,1,,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,PSYCHEDELIC",14,2390,20,0:46:15,https://i1.sndcdn.com/artworks-z3oqCWriMGQ0OJPD-bZzyHg-t500x500.png,https://i1.sndcdn.com/artworks-z3oqCWriMGQ0OJPD-bZzyHg-t1080x1080.png,"Poem (I wanted to be, basically)",L-188,2025-04-21 18:32,"BANJOsutra,BLUESsutra,FOLKsutra,GLOWsutra : POET(ry),GLOWsutra where gratitude feeds,INDIEsutra,JAZZsutra,LOFIsutra"
Hey · Creeps • EPx20 • BLOWsutra Ego Gone Loco,https://soundcloud.com/bananasutra/sets/hey-creeps-epx20-blowsutra-ego-gone-loco,BLOWsutra,checked,,,,1,,"BURLESQUE,DUB,INDIE,JAZZ,LOFI,ROCK","BURLESQUE,DUB,GIPSY,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,ROCK",20,11022,85,1:08:23,https://i1.sndcdn.com/artworks-D95jhvq945VUHBlk-M2mkVQ-t500x500.png,https://i1.sndcdn.com/artworks-D95jhvq945VUHBlk-M2mkVQ-t1080x1080.png,"Hey, Creeps",L-97,2025-11-23 19:48,"BLOWsutra,BLOWsutra : EGO (gone loco),DUBsutra,LOFIsutra,LOFIsutra (Best Of),ROCKsutra"
Lightly · My Darling ✦ FLOWsutra (Fly Like Water) BANJO EPx5,https://soundcloud.com/bananasutra/sets/lightly-my-darling-banjo-flowsutra-epx5,FLOWsutra,checked,,,,1,,"BANJO,BLUES,FOLK","BANJO,BLUES,FOLK",5,2146,32,0:16:24,https://i1.sndcdn.com/artworks-6MpLlzyctLk0ODIC-7RamRA-t500x500.png,https://i1.sndcdn.com/artworks-6MpLlzyctLk0ODIC-7RamRA-t1080x1080.png,"Lightly, My Darling",L-390,2026-04-18 03:41,"BANJOsutra,FLOWsutra where time is space,FOLKsutra"
This Is My Quest • GROWsutra (Dare to Care) Dream EPx19,https://soundcloud.com/bananasutra/sets/this-is-my-quest-growsutra-epx19,GLOWsutra,checked,,,,1,,"DUB,INDIE,JAZZ,LOFI","DUB,FADO,FLAMENCO,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC",19,18163,129,1:13:50,https://i1.sndcdn.com/artworks-qhqHRqMMeCjATzsp-RQ8fQQ-t500x500.png,https://i1.sndcdn.com/artworks-qhqHRqMMeCjATzsp-RQ8fQQ-t1080x1080.png,This Is My Quest,L-263,2026-03-16 18:54,"DUBsutra,DUBsutra (Best Of),GROWsutra : DARE (to care),GROWsutra where we be brave,INDIEsutra,INDIEsutra (Best Of),JAZZsutra,JAZZsutra (Best Of)"
Jolly Poo - EPx15 VOL. 01 - Banjo Blues BLOWsutra,https://soundcloud.com/bananasutra/sets/jolly-poo-epx15-vol-01-banjo-blues-blowsutra,BLOWsutra,checked,,,,1,,"BANJO,BLUES","BANJO,BLUES,RAGGA",15,4259,23,0:49:08,https://i1.sndcdn.com/artworks-KLgAMRClt5uPFoax-dDF6zQ-t500x500.png,https://i1.sndcdn.com/artworks-KLgAMRClt5uPFoax-dDF6zQ-t1080x1080.png,Jolly Poo,L-120,2025-05-26 09:49,"BANJOsutra,BLOWsutra,BLOWsutra : EGO (gone loco),BLUESsutra,DUBsutra,MANTRAsutra"
The Atheist Tango • Vol. 2 EPx12  •  GROWsutra (God · Etc) Conscious Gipsy LoFi Burlesque Jazz,https://soundcloud.com/bananasutra/sets/the-atheist-tango-vol-2-epx12-growsutra-god-etc-conscious-gipsy-lofi-burlesque-jazz,GROWsutra,checked,,,,2,,"BURLESQUE,JAZZ,LOFI","BURLESQUE,GIPSY,JAZZ,LOFI",12,14013,155,0:39:26,https://i1.sndcdn.com/artworks-eYKRlb3V6IdPR1u7-GGSyjw-t500x500.png,https://i1.sndcdn.com/artworks-eYKRlb3V6IdPR1u7-GGSyjw-t1080x1080.png,The Atheist Tango,L-243,2026-01-09 06:56,"BURLESQUEsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,JAZZsutra,JAZZsutra (Best Of),LOFIsutra,LOFIsutra (Best Of)"
Question the Nation • EPx10 • BLOWsutra Psychedelic Dub Revolution,https://soundcloud.com/bananasutra/sets/question-the-nation-blowsutra-psychedelic-revolution-epx10,KNOWsutra,checked,,,,1,,"BLUES,DUB,INDIE,JAZZ,LOFI","ACOUSTIC,BLUES,DUB,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,TRIP HOP",10,4005,44,0:35:59,https://i1.sndcdn.com/artworks-kMicgGnKLarUxkiZ-jURgUg-t500x500.png,https://i1.sndcdn.com/artworks-kMicgGnKLarUxkiZ-jURgUg-t1080x1080.png,Question The Nation,L-200,2026-02-15 04:08,"BLOWsutra,BLUESsutra,DUBsutra,LOFIsutra,LOFIsutra (Best Of)"
The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,KNOWsutra,checked,,,,1,,"BLUES,DUB,FOLK,INDIE","BLUES,DUB,FADO,FOLK,INDIE,PSYCHEDELIC,RAGGA,SOUL",18,13494,161,0:55:13,https://i1.sndcdn.com/artworks-JAgkPz4F7h0eq74Z-njbS5Q-t500x500.png,https://i1.sndcdn.com/artworks-JAgkPz4F7h0eq74Z-njbS5Q-t1080x1080.png,The Love of A Dove,L-252,2025-10-06 08:08,"BLUESsutra,BLUESsutra (Best Of),DUBsutra,DUBsutra (Best Of),FOLKsutra,GROWsutra where we be brave,INDIEsutra,INDIEsutra (Best Of),KNOWsutra : PEACE (not War)"
Best Teacher Award · in Love & Death : Indie Bliss EPx3 VOL. 1 : BOWsutra,https://soundcloud.com/bananasutra/sets/best-teacher-award-in-love-death-indie-lofi-epx3-vol-1-bowsutra,BOWsutra,checked,,,,1,,INDIE,INDIE,3,670,3,0:08:22,https://i1.sndcdn.com/artworks-naxN1Ew2hxBmEiva-OlsMuQ-t500x500.png,https://i1.sndcdn.com/artworks-naxN1Ew2hxBmEiva-OlsMuQ-t1080x1080.png,,"L-58,L-145,L-33",2025-04-09 11:15,"BLUESsutra,BOWsutra : (Thank) Dogs,BOWsutra : DEATH (is nothing),BOWsutra the last of 7 sutras · it's divine <3,INDIEsutra,MANTRAsutra"
Rise Up · You Naked Peoples (Freedom Rings) ☆ BLOWsutra Victor Hugo Revolution Song,https://soundcloud.com/bananasutra/sets/rise-up-you-naked-peoples-blowsutra-victor-hugo-revolution,BLOWsutra,checked,,,,1,,FOLK,FOLK,2,565,5,0:06:41,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t500x500.png,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t1080x1080.png,"Rise Up, You Naked Peoples (Freedom Rings)",L-209,2026-02-16 00:22,"BLOWsutra,FOLKsutra"
Hi · My Name Is (Not Celine Dion) - Vol03 EPx11 - SHOWsutra Gipsy Trip Hop World LoFi Edition,https://soundcloud.com/bananasutra/sets/hi-my-name-is-not-celine-dion-vol03-epx11-showsutra-gipsy-trip-hop-world-lofi-edition,SHOWsutra,checked,,,,3,,LOFI,"GIPSY,LOFI,TRIP HOP",11,2369,30,0:40:18,https://i1.sndcdn.com/artworks-F6v264OYqZyCDfpy-bKUKiA-t500x500.png,https://i1.sndcdn.com/artworks-F6v264OYqZyCDfpy-bKUKiA-t1080x1080.png,"Hi, My Name Is (Not Celine Dion)",L-99,2025-10-17 10:24,"LOFIsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play"
Bloom Past Doom - Vol. 2 · 2 songs EPx7 - BLOWsutra (Revolution Ring Series) Fusion Jazz,https://soundcloud.com/bananasutra/sets/bloom-past-doom-vol-2-2-songs-epx7-blowsutra-revolution-ring-series-fusion-jazz,BLOWsutra,checked,,,,2,,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ","BANJO,BLUES,BURLESQUE,DUB,FOLK,GIPSY,INDIE,JAZZ,PSYCHEDELIC",7,5566,68,0:22:38,https://i1.sndcdn.com/artworks-UsXPQkqEgN2gCzJ6-0lSKCQ-t500x500.png,https://i1.sndcdn.com/artworks-UsXPQkqEgN2gCzJ6-0lSKCQ-t1080x1080.png,Bloom Past Doom,L-36,2026-01-16 04:36,"BLOWsutra,BLUESsutra,DUBsutra,FOLKsutra,INDIEsutra,INDIEsutra (Best Of),JAZZsutra,JAZZsutra (Best Of)"
Stymied Felon goes Stymy Stymy Yuck Encore - Freee Bonus EPx2 VOL.02,https://soundcloud.com/bananasutra/sets/stymied-felon-goes-stymy-stymy-yuck-encore-freee-bonus-epx2-vol02,QUACKsutra,checked,,,,2,,LOFI,"LOFI,HIP HOP",2,426,4,0:05:48,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t500x500.png,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t1080x1080.png,Stymy Stymy Yuck,L-234,2025-04-22 19:11,"BLOWsutra,DUBsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU"
So · What Is Racism? KNOWsutra Gone Banana EPx17,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-gone-banana-epx17,KNOWsutra,checked,,,,1,,"BANJO,BLUES,DUB,FOLK,JAZZ,LOFI","BANJO,BLUES,DUB,FOLK,GIPSY,JAZZ,LOFI,RAGGA",17,16664,173,0:52:18,https://i1.sndcdn.com/artworks-2Y1pH6yfxZuC4LKe-PWzeJA-t500x500.png,https://i1.sndcdn.com/artworks-2Y1pH6yfxZuC4LKe-PWzeJA-t1080x1080.png,"So, What Is Racism?",L-228,2025-10-05 01:34,"BLUESsutra,BLUESsutra (Best Of),DUBsutra,DUBsutra (Best Of),JAZZsutra,JAZZsutra (Best Of),KNOWsutra : but(t) WHY,KNOWsutra where questions matter"
Too Hard · My Friend • FLOWsutra (Fly Like Water) Lullabies EPx2,https://soundcloud.com/bananasutra/sets/too-hard-flowsutra-epx2,FLOWsutra,checked,,,,1,,"LOFI,INDIE","LOFI,INDIE",2,439,0,0:06:05,https://i1.sndcdn.com/artworks-Ky48s5ZarF8xscUO-tegDyw-t500x500.png,https://i1.sndcdn.com/artworks-Ky48s5ZarF8xscUO-tegDyw-t1080x1080.png,"Too Hard, My Friend",L-267,2026-04-17 23:32,"FLOWsutra where time is space,JAZZsutra,LOFIsutra"
Le Bal Des Salauds - French BLOWsutra Indie Gipsy Burlesque EPx9,https://soundcloud.com/bananasutra/sets/le-bal-des-salauds-french-blowsutra-indie-gipsy-burlesque-epx9,BLOWsutra,checked,,,,1,,"BURLESQUE,FOLK,INDIE,LOFI,MANTRA","BURLESQUE,FOLK,GIPSY,INDIE,LOFI,MANTRA",9,8536,88,0:35:32,https://i1.sndcdn.com/artworks-y8HtxewGKAQtoPJZ-3ZbprQ-t500x500.png,https://i1.sndcdn.com/artworks-y8HtxewGKAQtoPJZ-3ZbprQ-t1080x1080.png,Le Bal Des Salauds,L-134,2025-11-01 08:25,"BURLESQUEsutra,BURLESQUEsutra (Best Of),FRENCHsutra oui oui · sacrebleu,INDIEsutra (Best Of),LOFIsutra (Best Of),OUI OUI : Pardon (my French)"
Genius EP,https://soundcloud.com/bananasutra/sets/genius,KNOWsutra,checked,,,,1,,"FOLK,INDIE,JAZZ","FOLK,INDIE,JAZZ",3,677,9,0:07:35,https://i1.sndcdn.com/artworks-VkDI20lCoNvB6yuu-kEiBRg-t500x500.jpg,https://i1.sndcdn.com/artworks-VkDI20lCoNvB6yuu-kEiBRg-t1080x1080.jpg,Genius EP,L-86,2024-11-19 17:52,"FOLKsutra,GROWsutra : KIND(ness),INDIEsutra,KNOWsutra where questions matter"
Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,BLOWsutra,checked,,,,1,,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,DUB,FLAMENCO,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",20,14551,142,0:57:42,https://i1.sndcdn.com/artworks-qXPEntVNqNX60KsD-pPXHNg-t500x500.png,https://i1.sndcdn.com/artworks-qXPEntVNqNX60KsD-pPXHNg-t1080x1080.png,Spit Back the Lies,L-232,2026-03-06 00:52,"BLOWsutra,BLUESsutra,BLUESsutra (Best Of),DUBsutra,INDIEsutra,INDIEsutra (Best Of),LOFIsutra,LOFIsutra (Best Of),ROCKsutra"
Awe Is Mighty (Maybe Even Holy) - GLOWsutra Conscious Indie LoFi Lullaby EPx2,https://soundcloud.com/bananasutra/sets/awe-is-mighty-maybe-even-holy-glowsutra-conscious-indie-lofi-epx2,GLOWsutra,checked,,,,1,,"BLUES,FOLK,INDIE,LOFI,MANTRA","BLUES,FOLK,INDIE,LOFI,MANTRA,PSYCHEDELIC,TRIP HOP",2,680,12,0:06:41,https://i1.sndcdn.com/artworks-OV8ZRGizQyraCB7N-C8HWOQ-t500x500.png,https://i1.sndcdn.com/artworks-OV8ZRGizQyraCB7N-C8HWOQ-t1080x1080.png,Awe Is Mighty,L-21,2025-12-30 00:34,"GLOWsutra : POET(ry),GLOWsutra where gratitude feeds,LOFIsutra,MANTRAsutra"
Oy · We Care 🦆 QUACKsutra Psychedelic Punk Rock Mantra EPx4,https://soundcloud.com/bananasutra/sets/oy-we-care-quacksutra-psychedelic-punk-rock-mantra-epx4,BLOWsutra,checked,,,,1,,"BURLESQUE,FOLK,MANTRA,ROCK","BURLESQUE,FOLK,MANTRA,PSYCHEDELIC,PUNK,ROCK",4,1602,9,0:08:44,https://i1.sndcdn.com/artworks-Jej1tzscsQG6oWg9-XF2L3Q-t500x500.png,https://i1.sndcdn.com/artworks-Jej1tzscsQG6oWg9-XF2L3Q-t1080x1080.png,"Oy, We Care",L-180,2025-10-05 06:46,"BLOWsutra : REVOLT (now),BURLESQUEsutra,QUACKsutra where we sing FU,ROCKsutra"
Up a San Francisco Hill • Bananasutra Heart Beats,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-bananasutra-heart-beats,GLOWsutra,checked,,,,1,,DUB,DUB,8,786,3,0:12:52,https://i1.sndcdn.com/artworks-GDiJpggFg27JRXo9-ZnhHqQ-t500x500.jpg,https://i1.sndcdn.com/artworks-GDiJpggFg27JRXo9-ZnhHqQ-t1080x1080.jpg,Up a San Francisco Hill,L-277,2025-01-26 23:36,"BURLESQUEsutra,DUBsutra,GLOWsutra where gratitude feeds,INDIEsutra,MANTRAsutra"
Dressed in (nothing butt) Wonder ★ Exxxplore and Play (EP) x16 Bananas,https://soundcloud.com/bananasutra/sets/dressed-in-nothing-butt-wonder-exxxplore-and-play-ep-x16-bananas,SHOWsutra,checked,,,,1,,"BURLESQUE,DUB,FOLK","BURLESQUE,DUB,FOLK,RAGGA",16,3241,35,0:48:15,https://i1.sndcdn.com/artworks-1DyhYd51j78cqPch-AJYylQ-t500x500.png,https://i1.sndcdn.com/artworks-1DyhYd51j78cqPch-AJYylQ-t1080x1080.png,Dressed In (Nothing Butt) Wonder,L-65,2025-04-06 22:50,"BANJOsutra,BLUESsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play"
Ordo Amoris in Decay ♡ GROWsutra EPx6,https://soundcloud.com/bananasutra/sets/ordo-amoris-in-decay-growsutra-epx6,GROWsutra,checked,,,,1,,"INDIE,JAZZ","FADO,INDIE,JAZZ",6,4845,42,0:19:10,https://i1.sndcdn.com/artworks-opR2DJpgXbteguGo-J7W1sA-t500x500.png,https://i1.sndcdn.com/artworks-opR2DJpgXbteguGo-J7W1sA-t1080x1080.png,Ordo Amoris in Decay (All I Want Is To Believe),L-178,2025-06-19 10:35,"BLOWsutra : APES (gone wrong),BURLESQUEsutra,DUBsutra,INDIEsutra,LOFIsutra"
Question Di Kingdom EPx4 VOL.02,https://soundcloud.com/bananasutra/sets/question-di-kingdom-epx4-vol02,KNOWsutra,checked,,,,2,,DUB,"DUB,RAGGA",4,4780,47,0:11:40,https://i1.sndcdn.com/artworks-di7zASJGwZPfXRsD-DluSHw-t500x500.png,https://i1.sndcdn.com/artworks-di7zASJGwZPfXRsD-DluSHw-t1080x1080.png,Question Di Kingdom,L-199,2025-04-27 02:47,"DUBsutra,DUBsutra (Best Of),KNOWsutra : BERTRAND (mon chéri),KNOWsutra where questions matter,Questions for the (kind) POPE in the Sky"
Foolish Goldfish (Forever) ❃ Vol. 02 EPx15 ❃ KNOWsutra Peace (Not War),https://soundcloud.com/bananasutra/sets/foolish-goldfish-forever-vol-02-epx15-knowsutra-peace-not-war,KNOWsutra,checked,,,,1,,"BLUES,DUB,FOLK,INDIE,LOFI","BLUES,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,SOUL",15,8892,64,1:03:59,https://i1.sndcdn.com/artworks-0YzGiltzEidfTrxR-osiLXg-t500x500.png,https://i1.sndcdn.com/artworks-0YzGiltzEidfTrxR-osiLXg-t1080x1080.png,Foolish Goldfish (Forever),L-80,2025-11-26 04:04,"BLUESsutra,DUBsutra,DUBsutra (Best Of),FOLKsutra,INDIEsutra,INDIEsutra (Best Of),KNOWsutra : PEACE (not War),LOFIsutra"
