title,lyrics_title,lyrics_id,ytvideo_in_app,format,rating,duration,topic_categories,yt_url,content_type,genre_primary,genre_secondary,instruments,sutra,mood,tempo_feel,curation_rating,has_manual_caption,manual_notes,publish_date,view_count,like_count,comment_count,thumbnail_url,description,yt_tags,series_info,language,playlist_names,playlist_count,has_captions,privacy_status,embeddable,license,made_for_kids,status,notes,video_id
All the -Isms  🧿 📺 🍌 🐇  BLOWsutra Lo-Fi INDIE Music,All the -Isms,L-16,checked,16:9,4,3:05,"Electronic music, Independent music, Music, Pop music, Rock music",https://www.youtube.com/watch?v=IdchpTXWd5c,Music Video,LOFI,JAZZ,Upright Bass,BLOWsutra,,,,,,2025-08-26,18,0,0,https://i.ytimg.com/vi/IdchpTXWd5c/maxresdefault.jpg,"What if there was only, truly, essentially one common root problem with the world, and it was not capitalism, not communism, not imperialism, not racism, not sexism, not elitism--but(t) simply, always, #narcissism ¿⁈ 
--
@bananasutra “Narcissism” lyrics written as parody of “Ain’t No Sunshine” (by Bill Withers)

Verse 1:
Narcissism it’s like craving all the power
It craves control, every single hour
It’s where ego grows, dividing the holy  land
Drawing lines in the sand, claiming upper hand.

Chorus:
Narcissism, see, all lame 'isms start this way,
Fueling all the hate, pushing love away.
In the heart of pride, there’s a bitter seed,
Narcissism’s why we bleed.

Verse 2:
Fascism rising, fueled by selfish pride,
Imperialism spreading far and wide.
Elitism whispers, “I’m better than the rest,”
But it's ego-driven lies, or newspeak, at best.

Chorus:
Narcissism, see, all lame 'isms starts this way,
Fueling all the hate, pushing love away.
In the heart of pride, there’s a bitter seed,
Narcissism’s the whole creed.

Bridge:
If we could turn away from the mirror,
See the world a little clearer.
Let go of chains that ego binds,
Love and peace would free our minds.

Verse 3:
Racism lingers, blinded by our fears,
Sexism’s voice cringing through the years.
Every ‘ism thrives when we bet on pride,
It's narcissism's hold that keeps us locked inside.

Chorus:
Narcissism, see, all lame 'isms start this way,
Fueling all the hate, pushing love away.
In the heart of pride, there’s a bitter seed,
Narcissism’s why we bleed.

Outro:
But if we rise, let empathy be our guide,
Tear down the walls, watch the love magnify.
Though ego’s the root, perhaps we can see,
Narcissism fade… when we choose to be free.
--

#questioneverything #questionandanswer #indiemusic #aivoice #blowsutra #bananasutra #narcissisticabuse #narcissisticabuserecovery","aivoice,sunomusic,soulmatters,original lyrics,philosophy,music therapy",,EN,"BLOWsutra : Ego (Gone Loco),PEACE CIRCUS,JAZZsutra,BLOWsutra,Bible Gone Bananas",5,checked,public,checked,youtube,,New,,IdchpTXWd5c
Awe is Mighty - EPx2 inspired by Mary Oliver - GLOWsutra Poet(ry) Indie Lullaby For Adults,Awe Is Mighty,L-21,checked,16:9,5,6:39,"Electronic music, Music",https://www.youtube.com/watch?v=OUeeMQn60H8,EP Compilation,JAZZ,"WORLD,INDIE","Cello,Drum,Voice",GLOWsutra,,,,,,2025-12-29,15,0,0,https://i.ytimg.com/vi/OUeeMQn60H8/maxresdefault.jpg,"Because Sundays are for #gratitude and if you haven’t had the pleasure to read #maryoliver #poetry you’re in for a mighty treat, maybe—if you can imagine and feel the meaning of #awe (it’s holy:)

00:00 Song 1 GLOWsutra Drum Trip Hop(e) Soul Mantra
02:39 Song 2 GLOWsutra Conscious Indie Blues LoFi Lullaby

@bananasutra (humble) #unreleased #lyrics

[Verse 1]  
What gives you that special spark  
When the world feels like a walk in the park  
Is it the smell of fresh-baked bread  
Or a puppy cuddling in your bed

[Chorus]  
Awe is mighty, maybe even holy  
It’s in the smile of a morning glory  
Or the waves kissing the sandy shore  
Awe is free, it opens every door

[Verse 2]  
Staring up at a starry sky  
Reading words that make you sigh  
Awe is in the moments small  
Reminding us we’re part of it all

[Chorus]  
Awe is mighty, maybe even holy  
It’s in the smile of a morning glory  
Or the waves kissing the sandy shore  
Awe is free, it opens every door

[Outro]  
Can we make awe matter again?  
In the rhythm, in the rhyme,  
In the syncopated bass keeping time  
Let’s find awe, in the ordinary",,EPx2,EN,"GLOWsutra : POET(ry),GLOWsutra,PEACE CIRCUS,LULLABIESsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,OUeeMQn60H8
“BANANA ALLELUIA” is a KNOWsutra Folk Burlesque audiovisual poetry song for the dystopian age 👠🍌📺,Banana Alleluia,L-22,checked,9:16,4,2:57,"Independent music, Music",https://www.youtube.com/watch?v=511TDCDL0j0,Music Video,FOLK,BURLESQUE,Banjo,KNOWsutra,,,,checked,,2025-07-25,13,0,0,https://i.ytimg.com/vi/511TDCDL0j0/maxresdefault.jpg,,,,EN,"SHOWsutra: B.J. is for Banana Joke,Bible Gone Bananas",2,,public,checked,youtube,,New,,511TDCDL0j0
Me praying DJT trashing MLK dreams for inauguration doesn’t mean nightmares come true now🕊️ #peace,Be The Fool (Perfection Is A Lie),L-26,checked,9:16,,0:11,Music,https://www.youtube.com/watch?v=UAO1I-UsCpM,Commentary,SPOKEN WORDS,FOLK,Guitar,SHOWsutra,,,,,,2025-02-06,93,,0,https://i.ytimg.com/vi/UAO1I-UsCpM/maxresdefault.jpg,,,,EN,"BLABLAsutra,SHORTsutra Bananas Matter",2,,public,checked,youtube,,New,,UAO1I-UsCpM
"Hey time travelers, did #democracy die on a #yearofthesnake 🐍⁉️with my apologies to honest snakes",Be The Fool (Perfection Is A Lie),L-26,checked,9:16,,0:20,,https://www.youtube.com/watch?v=DEIudnHINWI,Commentary,SPOKEN WORDS,,"Voice,Guitar",SHOWsutra,,,,,,2025-02-06,5,,0,https://i.ytimg.com/vi/DEIudnHINWI/maxresdefault.jpg,,,,EN,"BLABLAsutra,SHORTsutra Bananas Matter",2,,public,checked,youtube,,New,,DEIudnHINWI
📺 🕊️❤️ #madewithlove,Blessed Are The Cracked,L-32,checked,9:16,4,3:03,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=QZ-GbSna-lM,Music Video,JAZZ,INDIE,"Cello,Piano",SHOWsutra,,,,,,2024-12-04,29,,0,https://i.ytimg.com/vi/QZ-GbSna-lM/sddefault.jpg,Original lyrics + Suno music + midjourney art + diffuse ai animation + stitched in Beatleap and Videoleap,,,EN,"KNOWsutra : Bertrand (He Knows),BLOWsutra : FOTUS Circus,FLOWsutra,BURLESQUEsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,QZ-GbSna-lM
"I like this song, too… you?",Blessed Are The Cracked,L-32,checked,16:9,4,3:20,"Independent music, Music, Pop music",https://www.youtube.com/watch?v=HQQHubV5PC4,Music Video,JAZZ,,Upright Bass,SHOWsutra,,,,,,2024-12-04,22,,0,https://i.ytimg.com/vi/HQQHubV5PC4/maxresdefault.jpg,Original lyrics + Suno music + midjourney art + diffuse ai animation + stitched in Beatleap and Videoleap,,,EN,"KNOWsutra : Bertrand (He Knows),FLOWsutra,LULLABIESsutra,Bible Gone Bananas",4,,public,checked,youtube,,New,,HQQHubV5PC4
"“Blessed Are the Cracked” (another bananasutra song inspired by Bertrand Russel, and Leonard Cohen)",Blessed Are The Cracked,L-32,checked,16:9,5,3:20,"Music, Pop music",https://www.youtube.com/watch?v=EAosjkHURqU,Music Video,JAZZ,INDIE,"Upright Bass,Voice",SHOWsutra,,,,checked,,2025-04-30,28,,0,https://i.ytimg.com/vi/EAosjkHURqU/maxresdefault.jpg,"“Blessed are the cracked” is a modern proverb and folk wisdom sometimes (falsely) attributed to Groucho Marx—an aphorism that plays off the biblical “Beatitudes” style, with a poetic twist. It has circulated widely in motivational and spiritual circles, sometimes altered to:
“There is a crack in everything, that’s how the light gets in,” which is a verifiable line from Leonard Cohen’s song “Anthem.” 

The bananasutra lyrics are generally about embracing imperfection, humor, and the cracks that let the light in… and is specifically inspired by the following quotes from Bertrand Russel—one of my all-time fav imaginary down-under boyfriends (ha):

“People's opinions are mainly designed to make them feel comfortable; truth, for most people, is a secondary consideration.”
“Most people would sooner die than think; in fact, they do.”
“War does not determine who is right—only who is left.”
“It is preoccupation with possessions, more than anything else, that prevents us from living freely and nobly.”
“The only thing that will redeem mankind is cooperation.”
“The good life is one inspired by love and guided by knowledge.”
“To be without some of the things you want is an indispensable part of happiness.”
“The secret of happiness is this: let your interests be as wide as possible, and let your reactions to the things and persons that interest you be as far as possible friendly rather than hostile.”
“A sense of duty is useful in work, but offensive in personal relations. People wish to be liked, not to be endured.”
“The world is full of magical things patiently waiting for our wits to grow sharper.”

(Verse 1)
Blessed are the cracked, the broken, the bruised,
The ones who laugh though life’s been unkind,
For every scar’s a map, every crack’s a muse,
And through the gaps, the light unwinds.

(Chorus)
Blessed are the cracked, for they shall shine,
Through the fractures of this fragile design.
A little offbeat, a little askew,
Blessed are the cracked, just like you.

(Verse 2)
Oh, perfect is a prison, a gilded lie,
Where laughter dies and hearts grow cold.
But in the cracked, the crooked, the wry,
Is a warmth that’s worth more than gold.

(Chorus)
Blessed are the cracked, for they shall shine,
Through the fractures of this fragile design.
A little offbeat, a little askew,
Blessed are the cracked, just like you.

(Bridge)
Let’s drink to the fools, the clumsy, the lost,
Who stumble but never resign.
For in every tumble, in every cost,
Is a wisdom that grows with time.

(Outro)
So laugh with the cracks, let the light pour through,
Blessed are the broken—blessed are you.
A little offbeat, a little askew,
Blessed are the cracked, just like you.",,,EN,"KNOWsutra : Bertrand (He Knows),PEACE CIRCUS,GROWsutra,FOLKsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,EAosjkHURqU
"Do you make songs your head too?… I’ll share one, you share one :)",Blessed Are The Cracked,L-32,checked,16:9,4,3:25,"Independent music, Music",https://www.youtube.com/watch?v=FuY91j9FUVc,Music Video,INDIE,JAZZ,Voice,SHOWsutra,,,,,,2024-12-04,31,,0,https://i.ytimg.com/vi/FuY91j9FUVc/maxresdefault.jpg,Original lyrics + Suno music + midjourney art + diffuse ai animation + stitched in Beatleap and Videoleap,,,EN,"KNOWsutra : Bertrand (He Knows),FLOWsutra,LULLABIESsutra,Bible Gone Bananas",4,,public,checked,youtube,,New,,FuY91j9FUVc
Blessed Be The Dogs 📢🤘🐶🎶 SHOWsutra Psychedelic Post-Punk Rock Banana Cabaret Delight,Blessed Be The Dogs (SHOWsutra Edition),L-146,checked,16:9,4,4:26,"Electronic music, Independent music, Music, Pop music, Rock music",https://www.youtube.com/watch?v=LSPY7jumdjw,Music Video,BURLESQUE,ROCK,"Upright Bass,Bass",SHOWsutra,,,,,,2025-08-15,20,0,0,https://i.ytimg.com/vi/LSPY7jumdjw/maxresdefault.jpg,"The more I use the SUTRAS I created in my daily life, the more I find them helpful—they not only allow me to increase my own awareness (of my intent, perspective, and focus or priority at a given point in time), they also allow me to influence my thoughts and feelings, by rooting them into a chosen, conscious mindset, to better regulate and balance my moods… and this song is a great example of me doing juat that.

Originally written as a mellow trip-hopy BOWsutra song, a humble reflection on unconditional love and the concept of death, this adaptation of the song shifts the energy into SHOWsutra and FLOWsutra—to honor the wild love and lighthearted fun flowing energy dogs aka our BFF bring into our daily lives, forever ❤️‍🔥like a mighty power punk rock pep talk :)

… like, you know, balls matter, and “Grass is for pooping, and also rolling” lol

—
⁠@bananasutra lyrics

[Verse 1]
Oh, the wagging tail's like a sermon in motion,
The nose in the wind, a lesson in devotion.
They give us patience, they show us trust,
They teach us to sniff before making a fuss.
Oh, why rush? Why stress?
When every breeze is a brand-new guest?

[Chorus warm, kind, quirky]
Blessed be the dogs!
They know, they blow, they grow, they glow.
Blessed be the show!
Dogs love, dogs live, dogs let it flow.

[Verse 2]
They say, “Watch with your balls, listen with your nose,
“Every tree’s a story, and puddle got prose.”
“Grass is for pooping, and also rolling”
“And a belly-up rub in the sun is the best thing""
“Don’t hold a grudge, don’t waste the fun”
“Chase what you love, watch your balls run!”

[Chorus]
Blessed be the dogs!
They know, they blow, they grow, they glow.
Blessed be the show!
Dogs love, dogs live, dogs let it flow.

[Bridge]
Life is a game of fetch my heart
Throw it far, far, make it an art
Chasing no fame, not asking why
Sniffing the ground… I swear, it's nearby.

Patience in a wag,
Pardon in the bag,
And gratitude, dog attitude
That’s a full-body wiggle of joy
like love leaped in the middle, oh boy.

[Final Chorus]
Blessed be the dogs!
They know, they blow, they grow, they glow.
Blessed be the show!
Dogs love, dogs live, dogs let it flow.

(Let it flow… Let it flow…)",,,EN,"ROCKsutra,SHOWsutra,Bible Gone Bananas",3,,public,checked,youtube,,New,,LSPY7jumdjw
"Blessed Be Your Voice ☆ ROCKsutra (Let's Make America Blessed Again, please! Like ASAP, ok?;)",Blessed be Your Voice,L-34,checked,9:16,4,2:12,"Music, Pop music, Rock music",https://www.youtube.com/watch?v=cL8Id15leJY,Music Video,ROCK,,"Guitar,Voice",GROWsutra,,,,,,2025-01-26,32,,0,https://i.ytimg.com/vi/cL8Id15leJY/maxresdefault.jpg,"Special ROCKsutra single release, inspired by the tragiculous rise of bullies as ""winners"", and dedicated to you (and you, yes you:) and your mother, your brothers, your sisters, and (most importantly) all the brave, kind, and sensitive kids out there... Blessed be their holy voices, praised be benevolent truth aka transparency, equality, and accountability. Because wow, seriously, just sayin' wtff?! I just can't help to wonder... how can I help good kids understand right & wrong, and all that history taught us? How can we help create a better future, for everyone, maybe even Make America Blessed Again? #blessedbeyourvoice #makeamericablessedagain

@bananasutra ""Blessed be your Voice"" lyrics, for the brave and curious:

Blessed be your voice, let it rise,
Ain’t no chains to hold what’s wise,
The power’s in the truth you sing,
Let your words fly on free wings.

Blessed be your voice, let it break the silence,
In a world that’s hard, we need no compliance.
Raise it high, let the truth unfold,
Respect your voice, it’s purest gold.

Don’t you know, silence is their tool,
They’ll try to keep you quiet, play the fool.
But in every breath you take, you’ll find,
Power in the words that speak your mind.

Blessed be your voice, let it break the silence,
In a world that’s hard, we need no compliance.
Raise it high, let the truth unfold,
Respect your voice, it’s purest gold.

In the silence, war will grow,
When words fail us, don’t you know,
It’s the battle for your soul,
So, speak up loud, make yourself whole.

Blessed be your voice, let it break the silence,
In a world that’s hard, we need no compliance.
Raise it high, let the truth unfold,
Respect your voice, it’s purest gold.","rockmusic,authentic imagination,philosophy matters",,EN,"GROWsutra : DARE (to Care),ROCKsutra,PEACE CIRCUS,GROWsutra,Bible Gone Bananas",5,,public,checked,youtube,,New,,cL8Id15leJY
"Please pardon my bananas—just indulging in satirical #blessedbe (the fruit) jokes, while I can  🦅🎶",Blessed be Your Voice,L-34,checked,9:16,,0:31,Entertainment,https://www.youtube.com/watch?v=QIS1zNLBh0I,Short/Reel,INDIE,,Voice,GROWsutra,,,,,,2025-03-25,42,,0,https://i.ytimg.com/vi/QIS1zNLBh0I/maxresdefault.jpg,,,,EN,"SHOWsutra: B.J. is for Banana Joke,PEACE CIRCUS,GROWsutra,JAZZsutra,SHORTsutra Bananas Matter",5,,public,checked,youtube,,New,,QIS1zNLBh0I
Bloom Past Doom (Apes Gone Wrong Series) EPx2 • BLOWsutra Revolution Ring Conscious Folk Dream 🐒📺,Bloom Past Doom,L-36,checked,16:9,4,5:20,"Independent music, Music, Pop music, Rock music",https://www.youtube.com/watch?v=5CY5-CkYn0U,EP Compilation,BLUES,"JAZZ,INDIE","Voice,Banjo",BLOWsutra,,,,,,2026-01-28,16,1,0,https://i.ytimg.com/vi/5CY5-CkYn0U/maxresdefault.jpg,"00:00 Song 1
03:13 Song 2

“Apes Gone Wrong” is a BLOWsutra series of (many) #revolution songs where I try to convince myself we (the people, whoever that may be, missing from these chairs…) shall soon “Bloom Past Doom” #deepbreath #likeaprayer 🙏

Fool EPs available for free download on @bananasutra #soundcloud",,EPx2,EN,"BLOWsutra : REVOLT (Now),FOLKsutra,BLOWsutra,Bible Gone Bananas",4,,public,checked,youtube,,New,,5CY5-CkYn0U
Welcome to the Internet • A Jazzy #boburnham  SHOWsutra Burlesque Kitten Cover Song,Bo Burnham Covers,L-37,checked,16:9,5,4:01,"Jazz, Music",https://www.youtube.com/watch?v=7cnHa8oV1AU,Music Video,BURLESQUE,INDIE,"Upright Bass,Voice",SHOWsutra,,,,,,2025-11-16,9,0,0,https://i.ytimg.com/vi/7cnHa8oV1AU/maxresdefault.jpg,"Remember that song?! It’s sooo good :) 

… This is a rare @b@bananasutrafanart #coversong because where(tf) is #boburnham now?! I (and the kittens of the internet) genuinely miss him, his integrity, his brilliant sense of humor, and big-hearted songwriting talents 😻

Disclaimer: this channel is not monetized and the sole purpose of my music kitten video is to honor and promote Bo’s meaningfool music legacy 🎼

#meows #savethekitten #midjourneyart #sunomusic #aivoiceover",,,EN,"SHOWsutra,BURLESQUEsutra,Bible Gone Bananas",3,,public,checked,youtube,,New,,7cnHa8oV1AU
When the internet be like 🦗💨  #meow #okeydokey,Bo Burnham Covers,L-37,checked,9:16,5,0:15,Entertainment,https://www.youtube.com/watch?v=X83LQ0BURC0,Commentary,INDIE,FOLK,Voice,SHOWsutra,,,,,,2026-03-09,1766,20,0,https://i.ytimg.com/vi/X83LQ0BURC0/maxresdefault.jpg,"A cricket, a kitty, and a banana walked into a piano bar…","Crickets,bananas,Humorous Reality,Piano,Bar Joke,True story",,EN,"BLABLAsutra,SHORTsutra Bananas Matter",2,,public,checked,youtube,,New,,X83LQ0BURC0
