Track Title,Track Link,In Catalog?,Playlist Title,Playlist Link,Owner,Owner Profile,Owner Followers,Playlist Track Count,Playlist Duration (min),Playlist Likes,Playlist Reposts,Playlist Published,Playlist Last Updated,Scrape Date,Tier
[01] Camus Dit Oui • French GROWsutra Tango Accordion Psychedelia BURLESQUE,open,Yes,Zeich3n Action,open,Julia Đinh,profile,6,37,134,0,0,2026-06-11,2026-06-23,2026-07-11,Mid-size Playlist
[01] Camus Dit Oui • French GROWsutra Tango Accordion Psychedelia BURLESQUE,open,Yes,"Cafe Beats,Lo Fi Jazz Mix 2🎺❤️",open,Gabor Galactic,profile,40,230,892,0,0,2026-03-02,2026-07-05,2026-07-11,Generic Dump (low signal)
[12] Camus Dit Oui • French GROWsutra Poetry Bridges the DUB,open,Yes,🥰,open,yei,profile,2,15,60,0,0,2026-06-04,2026-06-09,2026-07-11,Niche/Emerging Curator
[12] Camus Dit Oui • French GROWsutra Poetry Bridges the DUB,open,Yes,Mood ✨,open,Meredith Vrsm,profile,0,2,8,0,0,2026-05-31,2026-06-08,2026-07-11,Niche/Emerging Curator
[12] Camus Dit Oui • French GROWsutra Poetry Bridges the DUB,open,Yes,Honey Heartbeat,open,Miiko,profile,0,17,62,0,0,2026-05-13,2026-07-01,2026-07-11,Niche/Emerging Curator
[12] Camus Dit Oui • French GROWsutra Poetry Bridges the DUB,open,Yes,Sahaja fluid movement,open,St. Francis 🐦🌿 🕊️✨🦌 🌎 🔥❤️‍🔥,profile,3,22,129,0,0,2026-05-12,2026-07-09,2026-07-11,Niche/Emerging Curator
[12] Camus Dit Oui • French GROWsutra Poetry Bridges the DUB,open,Yes,Island,open,dopeitsfredo,profile,6,8,29,0,0,2026-05-07,2026-06-02,2026-07-11,Niche/Emerging Curator
[08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Yes,Untitled playlist,open,Corban Walker,profile,1,221,1093,0,0,2026-04-16,2026-07-05,2026-07-11,Generic Dump (low signal)
[08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Yes,Oldies,open,Corban Walker,profile,1,143,588,0,0,2026-06-01,2026-06-14,2026-07-11,Mid-size Playlist (Repeat)
[08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Yes,chilling,open,1200bxl,profile,1,40,144,1,0,2026-05-21,2026-05-31,2026-07-11,Mid-size Playlist
[08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Yes,洒落,open,高田誠哉,profile,0,3,9,0,0,2026-05-22,2026-06-04,2026-07-11,Niche/Emerging Curator (Repeat)
[08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Yes,Copy of [08] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Piano Jazz LOFI,open,Shams eldeen,profile,0,49,179,0,0,2026-05-21,2026-05-21,2026-07-11,Mid-size Playlist
[10] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Jazz LOFI,open,Yes,Untitled playlist,open,Dalal,profile,0,1,3,0,0,2026-07-07,2026-07-07,2026-07-11,Niche/Emerging Curator
[10] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Jazz LOFI,open,Yes,Kafe,open,Amir Jfrii,profile,8,36,236,0,0,2025-08-18,2026-07-08,2026-07-11,Mid-size Playlist
[10] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Jazz LOFI,open,Yes,"Black, R&B and Soul",open,Danilo Stoppa,profile,27,39,217,0,0,2014-04-09,2026-06-10,2026-07-11,Mid-size Playlist
[10] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Jazz LOFI,open,Yes,Stretching music,open,Farzam Bahrambic,profile,30,41,192,3,0,2020-05-30,2026-05-28,2026-07-11,Mid-size Playlist
[10] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Jazz LOFI,open,Yes,Jazz,open,Oliver 🏄🏾‍♂️,profile,8,2,177,0,0,2026-05-27,2026-05-27,2026-07-11,Niche/Emerging Curator
[10] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Jazz LOFI,open,Yes,Soais,open,guilherme cavalcanti,profile,0,3,9,0,0,2026-05-26,2026-07-08,2026-07-11,Niche/Emerging Curator
[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,open,Yes,Wiesen,open,Josef,profile,173,400,1492,0,0,2024-07-04,2026-07-08,2026-07-11,Generic Dump (low signal)
[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,open,Yes,Love,open,Joachim Malczewski,profile,1,16,64,0,0,2026-05-29,2026-07-08,2026-07-11,Niche/Emerging Curator
[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,open,Yes,GirlsRaggae,open,Tungi,profile,15,22,93,0,0,2023-11-02,2026-06-04,2026-07-11,Niche/Emerging Curator (Repeat)
[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,open,Yes,sadgirls,open,Tungi,profile,15,28,134,0,0,2021-06-19,2026-06-03,2026-07-11,Niche/Emerging Curator (Repeat)
[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,open,Yes,"reggae, dub",open,B.one,profile,44,320,1265,5,0,2020-03-22,2026-06-19,2026-07-11,Generic Dump (low signal)
[07] Camus Dit Oui • French GROWsutra Acoustic Trip Hop LOFI,open,Yes,club,open,Lungu Oana,profile,2,156,873,2,0,2016-09-02,2026-07-07,2026-07-11,Mid-size Playlist
[07] Camus Dit Oui • French GROWsutra Acoustic Trip Hop LOFI,open,Yes,English,open,Ramy Eilia,profile,11,136,471,2,0,2020-08-19,2026-07-03,2026-07-11,Mid-size Playlist
[07] Camus Dit Oui • French GROWsutra Acoustic Trip Hop LOFI,open,Yes,Blue Eyes music,open,Blueeyes Moa,profile,0,11,42,0,0,2026-06-08,2026-07-09,2026-07-11,Niche/Emerging Curator
[07] Camus Dit Oui • French GROWsutra Acoustic Trip Hop LOFI,open,Yes,"Cafe Beats,Lo Fi Jazz Mix 2🎺❤️",open,Gabor Galactic,profile,40,230,892,0,0,2026-03-02,2026-07-05,2026-07-11,Generic Dump (low signal)
[04] Camus Dit Oui • French GROWsutra Ethically Gipsy Burlesque Accordion Indie JAZZ,open,Yes,french music,open,ichanpomsyda03,profile,1,75,236,0,0,2026-07-01,2026-07-01,2026-07-11,Mid-size Playlist
[04] Camus Dit Oui • French GROWsutra Ethically Gipsy Burlesque Accordion Indie JAZZ,open,Yes,New 2quick1slow,open,simon haim Hazan,profile,1,32,130,0,0,2026-06-04,2026-06-17,2026-07-11,Mid-size Playlist
[04] Camus Dit Oui • French GROWsutra Ethically Gipsy Burlesque Accordion Indie JAZZ,open,Yes,me,open,Mehrdad Hashemi,profile,1,26,195,0,0,2026-02-11,2026-07-06,2026-07-11,Niche/Emerging Curator
[04] Camus Dit Oui • French GROWsutra Ethically Gipsy Burlesque Accordion Indie JAZZ,open,Yes,"Cafe Beats,Lo Fi Jazz Mix 2🎺❤️",open,Gabor Galactic,profile,40,230,892,0,0,2026-03-02,2026-07-05,2026-07-11,Generic Dump (low signal)
[06] Camus Dit Oui • FLOWsutra (Fly Like Water) Acoustic French Trip Hop Jazz LOFI,open,Yes,CLSS,open,EB,profile,1,24,86,0,0,2024-08-31,2026-06-16,2026-07-11,Niche/Emerging Curator
[08] Grateful For The Weird • GLOWsutra Psychedelic Gipsy Hip Hip Hop LOFI,open,No,Mixtecas - 12,open,DJ PRESS PLAY,profile,70,335,1341,0,0,2026-01-27,2026-05-28,2026-07-11,Generic Dump (low signal)
[06] Grateful For The Weird • GLOWsutra Minimal Acoustic Gipsy Techno Flamenco WORLD,open,Yes,Yo,open,Ryan Badebah,profile,0,9,453,0,0,2026-05-21,2026-05-23,2026-07-11,Niche/Emerging Curator
[07] Grateful For The Weird • GLOWsutra Psychedelic Gipsy Hip Hip Hop LOFI,open,Yes,Rala Super Moda,open,Saladino Safari,profile,0,262,1762,2,0,2025-04-12,2026-07-10,2026-07-11,Generic Dump (low signal)
[07] Grateful For The Weird • GLOWsutra Psychedelic Gipsy Hip Hip Hop LOFI,open,Yes,no distance,open,Navid Fz,profile,6,174,591,1,0,2024-09-21,2026-07-06,2026-07-11,Mid-size Playlist
[07] Grateful For The Weird • GLOWsutra Psychedelic Gipsy Hip Hip Hop LOFI,open,Yes,Yamashita Tatsuro,open,Li Pei-ching,profile,1,17,79,0,0,2026-05-29,2026-06-01,2026-07-11,Niche/Emerging Curator
[07] Grateful For The Weird • GLOWsutra Psychedelic Gipsy Hip Hip Hop LOFI,open,Yes,Merci,open,user181244494,profile,1,147,660,0,0,2015-07-05,2026-06-15,2026-07-11,Mid-size Playlist
[09] Grateful For The Weird • GLOWsutra Psychedelic Oh My Oh Why Cello INDIE,open,Yes,posée2,open,Stan Krizan,profile,23,235,1060,0,0,2024-10-03,2026-07-10,2026-07-11,Generic Dump (low signal)
"[02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,Revo,open,Josef,profile,173,157,827,0,0,2022-05-21,2026-07-08,2026-07-11,Mid-size Playlist (Repeat)
"[02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,Rela x time,open,Steban tosta,profile,41,69,1587,0,0,2026-05-29,2026-05-29,2026-07-11,Mid-size Playlist
"[02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,Untitled Playlist,open,Saharamani.official,profile,0,1,5,0,0,2026-05-14,2026-05-14,2026-07-11,Niche/Emerging Curator
"[02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,🎸,open,intisam,profile,0,9,28,0,0,2026-05-13,2026-06-01,2026-07-11,Niche/Emerging Curator
"[02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,Ballert,open,Yuma,profile,0,11,43,0,0,2026-05-12,2026-05-13,2026-07-11,Niche/Emerging Curator
"[02] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,Aya 2026,open,Aya Nabil,profile,0,29,130,0,0,2026-05-10,2026-05-21,2026-07-11,Niche/Emerging Curator
"[03] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[03] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,Bangers,open,Eskii,profile,4,458,1691,0,1,2026-01-16,2026-07-10,2026-07-11,Generic Dump (low signal)
"[03] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,"rock, blues, pop, hip hop, soul...",open,B.one,profile,44,480,2036,44,1,2021-06-16,2026-07-02,2026-07-11,Generic Dump (low signal)
"[10] No, I'm Not Being Political • BLOWsutra Psychedelic Post-Punk PB Gal BURLESQUE",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[10] No, I'm Not Being Political • BLOWsutra Psychedelic Post-Punk PB Gal BURLESQUE",open,Yes,あ,open,滅滅GOD,profile,0,10,31,0,0,2026-05-26,2026-05-27,2026-07-11,Niche/Emerging Curator
"[10] No, I'm Not Being Political • BLOWsutra Psychedelic Post-Punk PB Gal BURLESQUE",open,Yes,my fav,open,Timothy Tammed,profile,80,2,8,0,0,2025-04-04,2026-05-14,2026-07-11,Priority Curator
"[01] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[01] No, I'm Not Being Political • BLOWsutra Psychedelic Folk Poetry Bridges the DUB",open,Yes,BananaSutra,open,VicDnB,profile,21,9,35,1,0,2026-06-21,2026-07-04,2026-07-11,Niche/Emerging Curator (Repeat)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,my cool list,open,karemme hammer,profile,29,36,133,0,0,2026-06-30,2026-06-30,2026-07-11,Mid-size Playlist
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,BananaSutra,open,VicDnB,profile,21,9,35,1,0,2026-06-21,2026-07-04,2026-07-11,Niche/Emerging Curator (Repeat)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,Feral,open,VicDnB,profile,21,160,617,0,0,2024-08-31,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,Circus Core,open,VicDnB,profile,21,45,154,0,0,2025-01-06,2026-06-20,2026-07-11,Mid-size Playlist (Repeat)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,"reggae, dub",open,B.one,profile,44,320,1265,5,0,2020-03-22,2026-06-19,2026-07-11,Generic Dump (low signal)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,hip hop 🎧,open,B.one,profile,44,175,704,0,0,2019-12-06,2026-05-31,2026-07-11,Mid-size Playlist (Repeat)
"[05] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,"rock, blues, pop, hip hop, soul...",open,B.one,profile,44,480,2036,44,1,2021-06-16,2026-07-02,2026-07-11,Generic Dump (low signal)
"[09] No, I'm Not Being Political • BLOWsutra Hypnotick Psychedelick Motorick LOFI",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[07] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[04] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[04] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,No,"reggae, dub",open,B.one,profile,44,320,1265,5,0,2020-03-22,2026-06-19,2026-07-11,Generic Dump (low signal)
"[06] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[06] No, I'm Not Being Political • BLOWsutra Psychedelic Gipsy Circus Ragga DUB",open,No,instrumenal,open,Dj HARTERÜBERGANG Ak JogYBÄR,profile,37,124,989,0,0,2021-09-08,2026-07-06,2026-07-11,Mid-size Playlist
"[08] No, I'm Not Being Political • BLOWsutra Hypnotick Psychedelick Motorick LOFI",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[08] No, I'm Not Being Political • BLOWsutra Hypnotick Psychedelick Motorick LOFI",open,Yes,Tyreese's Mashup Vault (Private Collection),open,Tyreese,profile,363,72,223,2,0,2025-10-17,2026-07-03,2026-07-11,Mid-size Playlist
"[08] No, I'm Not Being Political • BLOWsutra Hypnotick Psychedelick Motorick LOFI",open,Yes,drum and bass new,open,Joshua McCann 4,profile,37,123,450,0,0,2024-01-13,2026-05-14,2026-07-11,Mid-size Playlist (Repeat)
[22] The Sound of Logic • KNOWsutra Psychedelick Bass Motorik INDIE,open,No,Popin,open,Laura L.,profile,8,48,331,0,0,2026-05-19,2026-07-07,2026-07-11,Mid-size Playlist
[22] The Sound of Logic • KNOWsutra Psychedelick Bass Motorik INDIE,open,No,positive songs,open,fery,profile,2,181,733,2,0,2026-05-03,2026-05-20,2026-07-11,Mid-size Playlist
[22] The Sound of Logic • KNOWsutra Psychedelick Bass Motorik INDIE,open,No,Affirmations Manifesting,open,Elijah Peppin,profile,11,92,294,5,0,2025-11-18,2026-07-07,2026-07-11,Mid-size Playlist
[24] The Sound Of Logic • KNOWsutra Psychedelick Bass Motorik INDIE,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[15] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB,open,Yes,New discovery,open,MG,profile,28,15,62,0,0,2026-05-11,2026-05-19,2026-07-11,Niche/Emerging Curator
[19] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,Summer chill sound,open,cediirave,profile,146,87,2761,8,0,2024-04-18,2026-06-15,2026-07-11,Mid-size Playlist
[19] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,caballero Jaguar,open,Ben Gammaru,profile,0,39,186,1,0,2026-05-22,2026-05-22,2026-07-11,Mid-size Playlist
[19] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,Jah And Friends,open,Soundsaddles,profile,3,29,122,0,0,2026-05-22,2026-05-26,2026-07-11,Niche/Emerging Curator
[21] The Sound Of Logic • KNOWsutra Psychedelick Da-Da-Dee Motorik INDIE,open,Yes,Latin freestyle mix 2,open,User dj rockin robbe,profile,15,60,3394,0,0,2026-05-20,2026-05-26,2026-07-11,Mid-size Playlist
[21] The Sound Of Logic • KNOWsutra Psychedelick Da-Da-Dee Motorik INDIE,open,Yes,mio,open,Yazmin Acosta,profile,0,56,271,0,0,2025-04-10,2026-05-03,2026-07-11,Mid-size Playlist
[14] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[14] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB,open,Yes,my Playlist,open,Jacinta Kapileo,profile,1,1,8,0,0,2026-04-22,2026-05-09,2026-07-11,Niche/Emerging Curator
[14] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB,open,Yes,Afro-Tropical-Latin Dance,open,Jamin,profile,0,243,978,1,0,2025-11-01,2026-07-10,2026-07-11,Generic Dump (low signal)
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,Latinas musicas,open,Josef,profile,173,94,657,0,0,2018-01-26,2026-07-08,2026-07-11,Mid-size Playlist (Repeat)
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,all,open,Raoul Kaufmann,profile,0,8,251,0,0,2024-12-02,2026-06-22,2026-07-11,Niche/Emerging Curator
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,Reggae Feel Me and this Kind Music,open,Lucami,profile,178,47,203,1,0,2026-06-06,2026-06-23,2026-07-11,Mid-size Playlist
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,"rock, blues, pop, hip hop, soul...",open,B.one,profile,44,480,2036,44,1,2021-06-16,2026-07-02,2026-07-11,Generic Dump (low signal)
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,hip hop 🎧,open,B.one,profile,44,175,704,0,0,2019-12-06,2026-05-31,2026-07-11,Mid-size Playlist (Repeat)
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,Drinking,open,Eots,profile,0,236,898,0,0,2026-05-06,2026-06-18,2026-07-11,Generic Dump (low signal)
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,sandeep,open,Sandeep Singh 218,profile,1,163,720,1,0,2014-11-23,2026-06-01,2026-07-11,Mid-size Playlist
[16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI,open,Yes,2026 Conscious Reggea,open,Coll Kc,profile,4,26,218,1,0,2026-05-12,2026-06-29,2026-07-11,Niche/Emerging Curator
[20] The Sound Of Logic • KNOWsutra Psychedelick Motorik INDIE,open,No,Pt2,open,Siobhan Mckinney,profile,1,80,331,0,0,2026-04-25,2026-07-10,2026-07-11,Mid-size Playlist
[05] The Sound Of Logic • KNOWsutra Psychedelick Flamenco Ragga DUB,open,No,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,Chillout (track),open,Felipe Vieira,profile,5,14,66,0,0,2026-03-26,2026-07-10,2026-07-11,Niche/Emerging Curator
[02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,slow motion énergie,open,55cancri e Composition 💎,profile,14,140,585,1,0,2026-02-22,2026-06-28,2026-07-11,Mid-size Playlist (Repeat)
[02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,Untitled Playlist,open,55cancri e Composition 💎,profile,14,44,191,0,0,2026-01-15,2026-07-06,2026-07-11,Mid-size Playlist (Repeat)
[02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,caballero Jaguar,open,Ben Gammaru,profile,0,39,186,1,0,2026-05-22,2026-05-22,2026-07-11,Mid-size Playlist
[02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,Raggae,open,Dylan Wallace,profile,0,2,8,0,0,2026-05-13,2026-05-15,2026-07-11,Niche/Emerging Curator
[02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,Sky Chillin’,open,ANJOK,profile,6,32,141,1,0,2026-05-05,2026-06-02,2026-07-11,Mid-size Playlist (Repeat)
[02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,Jaman,open,Sadza,profile,1,13,61,1,0,2026-05-02,2026-05-29,2026-07-11,Niche/Emerging Curator
[06] The Sound Of Logic • KNOWsutra Psychedelick Flamenco Ragga DUB,open,Yes,wonder 4,open,Wonder_aficionado,profile,18,141,1180,0,0,2025-07-05,2026-07-06,2026-07-11,Mid-size Playlist
[04] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,65,open,Josef,profile,173,58,232,1,0,2025-02-01,2026-07-08,2026-07-11,Mid-size Playlist (Repeat)
[04] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB,open,Yes,Wiesen,open,Josef,profile,173,400,1492,0,0,2024-07-04,2026-07-08,2026-07-11,Generic Dump (low signal)
