ep_title,ep_url,ep_volume,ep_rating,sutra,genres,genres_full,ep_total_tracks,track_titles,track_ids,total_plays,total_likes,duration_total,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,ep_in_app,ep_featured,ep_description,ep_songbook_title,created_at,playlist_names_clean
Who Needs a Big D? EP x8 VOL. 1 - JAZZ 'n DUB,https://soundcloud.com/bananasutra/sets/who-needs-a-big-d-ep-x8-vol-1-jazz-n-dub,1,,SHOWsutra,"BURLESQUE,DUB,FOLK,JAZZ,LOFI","BURLESQUE,DUB,FOLK,JAZZ,LOFI",8,"[1] Who Needs a Big D? OG BURLESQUE, [2] Who Needs a Big D? - pbgal folk JAZZ, [3] Who Needs a Big D? - pbgal Piano JAZZ, [4] Who Needs a Big D - IBYN Piano JAZZ, [5] Who Needs a Big D? - oh boy Cello BURLESQUE, [6] Who Needs a Big D - dubmuse Reggae DUB, [7] Who Needs a Big D - bruh LOFI DUB, [8] Who Needs a Big D? - Anonymous DUB",,1907,16,0:25:49,https://i1.sndcdn.com/artworks-jhyk7fARubhfUtQC-VqNUCQ-t500x500.png,https://i1.sndcdn.com/artworks-jhyk7fARubhfUtQC-VqNUCQ-t1080x1080.png,Who Needs A Big D?,L-301,checked,,"8 burlesque, dub, and folk tracks steeped in equal parts fury and love. Who needs a big D? (The answer is funnier than you think.) All the world's a stage. Dress accordingly.",Play: B.J. (is for banana jokes),2025-04-09 03:13,"BURLESQUEsutra, BURLESQUEsutra (Best Of), DUBsutra, HIDDEN PEELS, JAZZsutra, SHOWsutra : B.J. (is for Banana Jesters), SHOWsutra where bananas play"
The Sound Of Logic • KNOWsutra Psychedelick LoFi DUB EPx27,https://soundcloud.com/bananasutra/sets/the-sound-of-logic-knowsutra-dub-epx27,1,,KNOWsutra,"LOFI,DUB","LOFI,DUB",27,"[01] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB, [02] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB, [03] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB 4, [04] The Sound Of Logic • KNOWsutra Psychedelick Hop Bruh LoFi DUB, [05] The Sound Of Logic • KNOWsutra Psychedelick Flamenco Ragga DUB, [06] The Sound Of Logic • KNOWsutra Psychedelick Flamenco Ragga DUB, [07] The Sound Of Logic • KNOWsutra Psychedelick Ragga Circus DUB, [08] The Sound Of Logic • KNOWsutra Psychedelick Ragga Circus DUB, [09] The Sound Of Logic • KNOWsutra Psychedelick Ragga Circus DUB, [10] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB, [11] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB, [12] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB, [13] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB, [14] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB, [15] The Sound Of Logic • KNOWsutra Psychedelick Storyteller LoFi DUB, [16] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI, [17] The Sound Of Logic • KNOWsutra Psychedelick Accordion Dub World LOFI, [18] The Sound Of Logic • KNOWsutra Psychedelick Arabesk Dub World LOFI, [19] The Sound Of Logic • KNOWsutra Psychedelick Storyteller Dub LOFI, [20] The Sound Of Logic • KNOWsutra Psychedelick Motorik INDIE, [21] The Sound Of Logic • KNOWsutra Psychedelick Da-Da-Dee Motorik INDIE, [22] The Sound of Logic • KNOWsutra Psychedelick Bass Motorik INDIE, [23] The Sound Of Logic • KNOWsutra Psychedelick Burlesque Motorik INDIE, [24] The Sound Of Logic • KNOWsutra Psychedelick Bass Motorik INDIE, [25] The Sound Of Logic • KNOWsutra Psychedelick Flamenco Techno WORLD, [26] The Sound Of Logic • KNOWsutra Psychedelick Flamenco Techno WORLD, [27] The Sound Of Logic • KNOWsutra Psychedelick Flamenco Techno WORLD",,27235,243,1:51:06,https://i1.sndcdn.com/artworks-iTMnLbPUyo5PZgb5-Yvmp6g-t500x500.png,https://i1.sndcdn.com/artworks-iTMnLbPUyo5PZgb5-Yvmp6g-t1080x1080.png,The Sound Of Logic,L-380,checked,,"Over an hour of naked truth, across 27 tracks. Acoustic or algorithmic? Human or harmonic? Is it chaos or logic? Bananasutra speaks... Lo-fi and dub grooves from end to end. Because why not ask why.",Ask: But(t) WHY,2026-05-03 01:05,"DUBsutra (Best Of), INDIEsutra (Best Of), KNOWsutra where questions matter, LOFIsutra (Best Of)"
Carnival FOTUS (ctd) EP X3,https://soundcloud.com/bananasutra/sets/carnival-fotus-ctd-ep-x3,1,,QUACKsutra,BURLESQUE,BURLESQUE,3,"Carnival FOTUS #1 - ACCORDIONsutra, Carnival FOTUS #3 - ACCORDIONsutra, Carnival FOTUS #2 - ACCORDIONsutra",,565,6,0:09:27,https://i1.sndcdn.com/artworks-MzAkEow42yD4mCMA-FITGfQ-t500x500.png,https://i1.sndcdn.com/artworks-MzAkEow42yD4mCMA-FITGfQ-t1080x1080.png,Carnival FOTUS (ctd),L-41,checked,,"3 burlesque tracks for the ones who still give a damn. Step right up. The pigs are in suits, the clowns are in congress, Ginsberg and Orwell are in the cheap seats, and the carousel never stops. With a wink to Allen Ginsberg. FOTUS rhymes with anus. Coincidence?",Quack: FOTUS Circus,2024-12-19 03:54,"BURLESQUEsutra, QUACKsutra : FOTUS Circus, QUACKsutra where we sing FU, SHOWsutra where bananas play"
The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,1,,GROWsutra,"BLUES,DUB,FOLK,INDIE","BLUES,DUB,FADO,FOLK,INDIE,PSYCHEDELIC,RAGGA,SOUL",18,"[01] The Love Of A Dove - GROWsutra Tzigane Soul Peace Fusion INDIE, [02] The Love Of A Dove - GROWsutra Duende Amoris Fado Fiddle INDIE, [03] The Love Of A Dove - GROWsutra Mama-b-c Peace Cello INDIE, [04] The Love Of A Dove - GROWsutra Mama-b-c Peace Cello INDIE, [05] The Love Of A Dove - GROWsutra Mama-b-c Peace Cello INDIE, [06] The Love Of A Dove - GROWsutra Kindness is in the Depth Bluesy Psychedelic FOLK, [07] The Love Of A Dove - GROWsutra Kindness is in the Depth Bluesy Psychedelic FOLK, [08] The Love Of A Dove - GROWsutra Only The Brave PsyBluegrass Dubby BLUES, [09] The Love Of A Dove - GROWsutra Queen of Authentic Dubby Psychedelic BLUES, [10] The Love Of A Dove - GROWsutra Psychedelic Destiny BLUES, [11] The Love Of A Dove - GROWsutra Psychedelic Destiny BLUES, [12] The Love Of A Dove - GROWsutra Psychedelic Destiny BLUES, [13] The Love Of A Dove - GROWsutra Poetry Dubs The Bridge DUB, [14] The Love Of A Dove - GROWsutra Feel Di Riddim Psychedelic Ragga DUB, [15] The Love Of A Dove - GROWsutra Dem Sed Psychedelic Ragga DUB, [16] The Love Of A Dove - GROWsutra Dem Sed Psychedelic Ragga DUB, [17] The Love Of A Dove - GROWsutra Dem Sed Psychedelic Ragga DUB, [18] The Love Of A Dove - GROWsutra Psychedelic Peace Soul Muse DUB",,13787,163,0:55:13,https://i1.sndcdn.com/artworks-JAgkPz4F7h0eq74Z-njbS5Q-t500x500.png,https://i1.sndcdn.com/artworks-JAgkPz4F7h0eq74Z-njbS5Q-t1080x1080.png,The Love of A Dove,L-252,checked,,"A 18-track bright spell that practices kindness like a contact sport. Love rising above bloody ashes. The dove's stubbornest trick. Blues, dub, and folk grooves from end to end. A fan favorite: 13k+ plays deep. The peace prayer that won't shut up.",Ask: PEACE (not war),2025-10-06 08:08,"BLUESsutra, BLUESsutra (Best Of), DUBsutra, DUBsutra (Best Of), FOLKsutra, GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), KNOWsutra : PEACE (not War)"
AI Fair Use Manifesto EPx3 VOL.1 : LOFI BURLESQUE BLUES,https://soundcloud.com/bananasutra/sets/ai-fair-use-manifesto-epx3-vol1-lofi-burlesque-blues,1,,KNOWsutra,"BLUES,BURLESQUE,LOFI","BLUES,BURLESQUE,LOFI",3,"[1] AI Fair Use Manifesto - psyLOFI, [2] Abstracted Innuendo Tango Manifesto - GipsyJAZZ, [3] Vive la Revolution Artistique (AI Fair Use Manifesto) - banjoBLUES",,586,5,0:09:42,https://i1.sndcdn.com/artworks-8MpTLEJF8IA3pZOl-q8KlmA-t500x500.png,https://i1.sndcdn.com/artworks-8MpTLEJF8IA3pZOl-q8KlmA-t1080x1080.png,AI Fair Use Manifesto,L-12,checked,,"3 tracks of truth with teeth. New tech, same question: what is creativity, really? Served in blues, burlesque, and lo-fi. The naked truth, served warm.",Ask: (Naked) TRUTH,2025-04-10 20:36,"BANJOsutra, BLUESsutra, BURLESQUEsutra, KNOWsutra : but(t) WHY, LOFIsutra"
I Think I Need a Good Spank!ng (in Madrid) ⚯ SHOWsutra EPx9,https://soundcloud.com/bananasutra/sets/i-think-i-need-a-good-spankng-in-madrid-showsutra-epx9,1,,SHOWsutra,"BURLESQUE,DUB,INDIE,JAZZ","BURLESQUE,DUB,FADO,HIP HOP,INDIE,JAZZ",9,"[01] I think I need a good spank!ng (in Madrid) • Mama Cello INDIE, [02] I think I need a good spank!ng (in Madrid) • Fado JAZZ BURLESQUE, [03] I think I need a good spank!ng (in Madrid) • Minimal Piano Cello JAZZ, [04] I think I need a good spank!ng (in Madrid) • Husky Drum Cello INDIE JAZZ, [05] I think I need a good spank!ng (in Madrid) • Accordion BURLESQUE JAZZ, [06] I think I need a good spank!ng (in Madrid) • Accordion BURLESQUE DUB, [07] I think I need a good spank!ng (in Madrid) • Quirky Accordion BURLESQUE DUB, [08] I think I need a good spank!ng (in Madrid) • Hip Hop lalala DUB, [BONUS] I think I need a good spank!ng (in Madrid) • Hip Hop Remix",,1602,13,0:26:59,https://i1.sndcdn.com/artworks-PfxPRXz3WMhUPWjS-5CSzRQ-t500x500.png,https://i1.sndcdn.com/artworks-PfxPRXz3WMhUPWjS-5CSzRQ-t1080x1080.png,I Think I Need a Good Spank!ng (in Madrid),L-112,checked,,"9 tracks of sacred fooling. #censored. Because SHOWsutra is where we play. And imagination is everything. The sound: burlesque, dub, and indie. Where trust gets tender.",Trust: WET (my friend),2025-07-02 23:26,"BURLESQUEsutra, DUBsutra, FLOWsutra : WET (my friend), INDIEsutra, JAZZsutra, LOFIsutra"
La Poesia Importa ♕ EPx7 VOL.01 ♕ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/la-poesia-importa-epx7-vol01-bananasutra-en-espanol,1,,GLOWsutra,LOFI,"FADO,LOFI",7,"[01] La Poesia Importa - Miss Cheeky DUBsutra, [02] La Poesia Importa - Muse DUBsutra, [03] La Poesia Importa - Oh Lordy DUBsutra, [04] La Poesia Importa - fado LOFI, [05] La Poesia Importa 1 - Psy JAZZsutra, [06] La Poesia Importa 2 (low) - Psy JAZZsutra, [07] La Poesia Importa - Oh Boy Accordion BURLESQUEsutra",,2528,26,0:22:29,https://i1.sndcdn.com/artworks-DQAHMhBcDTcoVFfl-BTKWAA-t500x500.png,https://i1.sndcdn.com/artworks-DQAHMhBcDTcoVFfl-BTKWAA-t1080x1080.png,La Poesia Importa,L-133,checked,,"7 tracks of beauty that bleeds. ¿La poesía importa? Sí. Y si lo dudas, esta canción es para ti. The sound: lo-fi. En español, con alma. Poetry as essential infrastructure.","Bless: POET(ry),World: SPANISHsutra",2025-05-27 13:16,"BURLESQUEsutra, DUBsutra, DUBsutra (Best Of), GLOWsutra : POET(ry), GLOWsutra where gratitude feeds, JAZZsutra, JAZZsutra (Best Of), LOFIsutra, WORLDsutra : SPAN(k)ish"
What It's About - Blues Dub Murica Mantra EPx7,https://soundcloud.com/bananasutra/sets/what-its-about-blues-dub-murica-mantra-epx7,1,,BLOWsutra,"BLUES,DUB,MANTRA","BLUES,DUB,MANTRA",7,"[01] What It's About - BLUESsutra, [02] What It's About - BLUESsutra, [03] What It's About - INDIEsutra, [04] What It's About - DUBsutra, [05] What It's About - DUBsutra, [06] What It's About - Drum MANTRAsutra, [07] What It's About - Drum MANTRAsutra",,1500,21,0:24:28,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t500x500.jpg,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t1080x1080.jpg,What It's About,L-288,checked,,"A 7-track sun-drunk hymn that stares history in the face. It's not about you or me. It's about the wounds nobody named. The sound: blues, dub, and mantra. The peace prayer that won't shut up.",Ask: PEACE (not war),2025-06-04 01:10,"BLOWsutra, BLUESsutra, BLUESsutra (Best Of), GROWsutra : DARE (to care), INDIEsutra, MANTRAsutra, QUACKsutra where we sing FU"
So · What Is Racism? KNOWsutra Gone Banana EPx17,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-gone-banana-epx17,1,,KNOWsutra,"BANJO,BLUES,DUB,FOLK,JAZZ,LOFI","BANJO,BLUES,DUB,FOLK,GIPSY,JAZZ,LOFI,RAGGA",17,"[01] So, What Is Racism? KNOWsutra She Wanna Know Jazzy LoFi DUB, [02] So, What Is Racism? KNOWsutra She Wanna Know Jazzy LoFi DUB, [03] So, What Is Racism? KNOWsutra Rebound & Rise Jazzy Ragga DUB, [04] So, What Is Racism? KNOWsutra Dem Sed Jazzy Mama Ragga DUB, [05] So, What Is Racism? KNOWsutra Dem Sed Jazzy Mama Ragga DUB, [06] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [07] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [08] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [09] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [10] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [11] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [12] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [13] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [14] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [15] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ, [16] So, What Is Racism? KNOWsutra Banjo Booya Folk Banjo Harmonica BLUES, [17] So, What Is Racism? KNOWsutra Banjo Booya Folk Banjo Harmonica BLUES",,16828,175,0:52:18,https://i1.sndcdn.com/artworks-2Y1pH6yfxZuC4LKe-PWzeJA-t500x500.png,https://i1.sndcdn.com/artworks-2Y1pH6yfxZuC4LKe-PWzeJA-t1080x1080.png,"So, What Is Racism?",L-228,checked,,"17 tracks of truth with teeth. So, what is racism? (It's in the jokes when the room gets quiet.) Banjo, blues, and dub grooves from end to end. Over 16k plays and counting—clearly something landed. The naked truth, served warm.",Ask: (Naked) TRUTH,2025-10-05 01:34,"BLUESsutra, BLUESsutra (Best Of), DUBsutra, DUBsutra (Best Of), FOLKsutra, FOLKsutra (Best Of), JAZZsutra, JAZZsutra (Best Of), KNOWsutra : but(t) WHY, KNOWsutra where questions matter"
Cassandra’s Lullaby • KNOWsutra EPx11 World,https://soundcloud.com/bananasutra/sets/cassandras-lullaby,1,,KNOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA","BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA",11,"[01] Cassandra's Lullaby • French Accordion World INDIE JAZZ, [02] Cassandra's Lullaby • French Accordion Burlesque INDIE FOLK, [03] Cassandra's Lullaby • World Reckoning INDIE FOLK, [04] Cassandra's Lullaby • Jewish Jazz INDIE FOLK, [05] Cassandra's Lullaby • Jewish Jazz INDIE FOLK, [06] Cassandra's Lullaby • Jewish World INDIE FOLK, [07] Cassandra's Lullaby • Jewish Jazz World INDIE FOLK, [08] Cassandra's Lullaby • Jewish World INDIE FOLK, [09] Cassandra's Lullaby • Jewish World INDIE BLUES, [10] Cassandra's Lullaby • Jewish Jazz INDIE BLUES, [11] Cassandra's Lullaby • Jewish Drum Indie Jazz MANTRA",,2627,35,0:44:36,https://i1.sndcdn.com/artworks-8MtzAVxPSN3vdqbc-b7c54g-t500x500.png,https://i1.sndcdn.com/artworks-8MtzAVxPSN3vdqbc-b7c54g-t1080x1080.png,Cassandra's Lullaby,L-42,checked,,"11 blues, burlesque, and folk tracks that won't let you look away. She saw it coming (godamnit). Nobody listened. Again (god forbid). Channeling Cassandra, obviously. The peace prayer that won't shut up.",Ask: PEACE (not war),2025-07-14 07:39,"BLUESsutra, BURLESQUEsutra, FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, INDIEsutra, KNOWsutra : PEACE (not War), KNOWsutra where questions matter, MANTRAsutra, MANTRAsutra (Best Of)"
Why We Can't Be Brave? ☷ GROWsutra (Censored) Cello EPx8,https://soundcloud.com/bananasutra/sets/why-we-cant-be-brave-growsutra-censored-cello-epx8,1,,GROWsutra,"BURLESQUE,DUB,INDIE,LOFI","BURLESQUE,DUB,FLAMENCO,HIP HOP,INDIE,LOFI,PSYCHEDELIC",8,"[01] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Accordion Cello Waltz BURLESQUE, [02] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Cello Drama Duende Dream INDIE, [03] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Flamenco Dub Cello Fusion INDIE, [04] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Flamenco Dub Cello Fusion INDIE, [05] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Flamenco Dub Cello Fusion INDIE, [06] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Flamenco Dub Cello Fusion INDIE, [07] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI, [08] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI",,6174,62,0:28:47,https://i1.sndcdn.com/artworks-rB89JSlaccuJ12aJ-01Yopg-t500x500.png,https://i1.sndcdn.com/artworks-rB89JSlaccuJ12aJ-01Yopg-t1080x1080.png,Why We Can't Be Brave?,L-304,checked,,"8 burlesque, dub, and indie tracks that won't let you look away. Bravery has a dress code. (Nobody told the women.) Dare to care. That's the whole thing.",Dare: DARE (to care),2025-12-02 22:33,"BLOWsutra : CENSOR(ed), BURLESQUEsutra, DUBsutra (Best Of), GROWsutra : DARE (to care), GROWsutra where we be brave, HIDDEN PEELS, INDIEsutra, INDIEsutra (Best Of), LOFIsutra, LOFIsutra (Best Of)"
F-BOMB ⚝ SHOWsutra DUB EPx7,https://soundcloud.com/bananasutra/sets/f-bomb-showsutra-dub-epx7,1,,SHOWsutra,"BURLESQUE,DUB,INDIE","BURLESQUE,DUB,GIPSY,INDIE",7,"[01] Dropping Etymological F-Bombs (with George) - Burlesque DUBsutra, [02] Dropping Etymological F-Bombs (with George) - Indie DUBsutra, [03] Dropping Etymological F-Bombs (with George) - Gipsy DUBsutra, [04] Dropping Etymological F-Bombs (with George) - DUBsutra, [05] Dropping Etymological F-Bombs (with George) - DUBsutra, [06] Dropping Etymological F-Bombs (with George) - DUBsutra, [07] Dropping Etymological F-Bombs (with George) - DUBsutra",,1186,5,0:21:56,https://i1.sndcdn.com/artworks-MaDI6oRlKnS475ml-wUwvOA-t500x500.png,https://i1.sndcdn.com/artworks-MaDI6oRlKnS475ml-wUwvOA-t1080x1080.png,F-BOMB,L-75,checked,,"A 21-minute ride of naked truth, across 7 tracks. Etymological deep dive into the most flexible word in the English language, delivered in dub. George Carlin's ghost nods approvingly. With a wink to George Carlin. Be the fool worth being.",Play: (Be) The Fool,2025-07-02 21:47,DUBsutra
Woke 'em Whacks EPx4 : BLUES & DUBsutra (Music Therapy),https://soundcloud.com/bananasutra/sets/woke-em-whacks-epx4-blues-dubsutra-music-therapy,1,,QUACKsutra,BLUES,BLUES,4,"Woke-N-Whack-A-Musk ☆ BLUESsutra (1), Woke-N-Whack-A-Musk ☆ BLUESsutra (2), Woke-N-Whack-A-Musk ☆ DUBsutra (1), Woke-N-Whack-A-Musk ☆ DUBsutra (2)",,1135,19,0:12:56,https://i1.sndcdn.com/artworks-w61imgKjvg3ASHMz-HXgbbA-t500x500.jpg,https://i1.sndcdn.com/artworks-w61imgKjvg3ASHMz-HXgbbA-t1080x1080.jpg,Woke 'em Whacks,L-309,checked,,"4 tracks of ego in the mirror. If you're not racist, you're woke. If you're not sexist, you're woke. Super-woke, actually. Stay wide awake, forever woke. The sound: blues. Quack quack. You know who you are.",Quack: DUCK (shady),2025-01-23 05:57,"BLOWsutra, BLUESsutra, BLUESsutra (Best Of), DUBsutra, FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, INDIEsutra, JAZZsutra, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU"
Men-Oh-Pause 🩸 KNOWsutra EPx14,https://soundcloud.com/bananasutra/sets/men-oh-pause-knowsutra-epx14,1,,BLOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FADO,FOLK,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,RAGGA,ROCK",14,"[01] Men-Oh-Pause • GROWsutra La Poesita Fado Arabesk World INDIE, [02] Men-Oh-Pause • GROWsutra La Poesita Fado Arabesk World INDIE, [03] Men-Oh-Pause • GROWsutra She Wanna Know Fusion Jazz CelLOFI INDIE, [04] Men-Oh-Pause • GROWsutra She Wanna Know Fusion Jazz CelLOFI INDIE, [05] Men-Oh-Pause • GROWsutra She Wanna Know Fusion Jazz CelLOFI INDIE, [06] Men-Oh-Pause • GROWsutra F-Bomb Hip Hop LOFI, [07] Men-Oh-Pause • GROWsutra Muse DUB, [08] Men-Oh-Pause • GROWsutra Dem Sed Ragga DUB, [09] Men-Oh-Pause • GROWsutra Kindness is in the Depth Indie FOLK, [10] Men-Oh-Pause • GROWsutra Psychedelic Destiny BLUES, [11] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE, [12] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE, [13] Men-Oh-Pause • GROWsutra Accordion Circus BURLESQUE, [14] Men-Oh-Pause • GROWsutra I Burlesque You Not Psychedelic Punk ROCK",,4413,46,0:52:56,https://i1.sndcdn.com/artworks-CwrH2fJ04mrnXKyD-lpasyg-t500x500.png,https://i1.sndcdn.com/artworks-CwrH2fJ04mrnXKyD-lpasyg-t1080x1080.png,Men-Oh-Pause,L-159,checked,,"Nearly an hour of fair-play defiance, across 14 tracks. Taboo for who, exactly? A body politics reckoning on the weaponized silence that costs half the world its dignity. Served in blues, burlesque, and dub. The apes are at it again.",Speak: APES (gone wrong),2025-09-16 11:10,"BLOWsutra : CENSOR(ed), BLUESsutra, BURLESQUEsutra, BURLESQUEsutra (Best Of), DUBsutra, DUBsutra (Best Of), FOLKsutra, GROWsutra where we be brave, HIDDEN PEELS, INDIEsutra, KNOWsutra : but(t) WHY, KNOWsutra where questions matter, LOFIsutra, LOFIsutra (Best Of), MANTRAsutra (Best Of), ROCKsutra, ROCKsutra (Best Of)"
ABCs of Kindness - KNOWsutra,https://soundcloud.com/bananasutra/sets/abcs-of-kindness-knowsutra,1,,KNOWsutra,"INDIE,BURLESQUE","INDIE,BURLESQUE",10,"ABC Of Kindness - A Is For Always Speak From Your Heart - KIDS INDIEsutra, ABC Of Kindness - A Is For Always Speak From Your Heart - DUBsutra (1), ABC Of Kindness - A Is For Always Speak From Your Heart - DUBsutra (2), ABC Of Kindness - A Is For Apologize - MANTRAsutra (1), ABC Of Kindness - A Is For Apologize - DUBsutra (2), ABC Of Kindness - A Is Ask - DUBsutra (1), ABC Of Kindness - A Is Ask - DUBsutra (2), ABC Of Kindness - A Is For Ask - DUBsutra (3), ABC Of Kindness - A Is For Ask - DUBsutra (4), ABC Of Kindness - A Is For Always Speak From Your Heart - Drum MANTRAsutra",,1990,13,0:30:28,https://i1.sndcdn.com/artworks-OJbXzv5DEM6ihALr-CtrAEg-t500x500.jpg,https://i1.sndcdn.com/artworks-OJbXzv5DEM6ihALr-CtrAEg-t1080x1080.jpg,ABC Of Kindness,L-9,checked,,"A 10-track luminous ride that practices kindness like a contact sport. Kindness, alphabetized. Because some things deserve to be practiced A to Z. The sound: indie and burlesque. Kindness as rebellion.",Dare: KIND(ness),2025-02-09 02:36,"DUBsutra, DUBsutra (Best Of), GROWsutra : KIND(ness), INDIEsutra, KNOWsutra where questions matter, MANTRAsutra"
But(t) How you Kids Learn Now? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/butt-how-you-kids-learn-now-epx9-vol-01,1,,KNOWsutra,"FOLK,INDIE,JAZZ","FOLK,INDIE,JAZZ",9,"[0] How do kids learn • Destiny JAZZsutra (high), [1] How do kids learn • Accordion JAZZ BURLESQUEsutra, [2] How do kids learn • Accordion BURLESQUEsutra, [3] How do kids learn • FOLK BANJOsutra, [4] How do kids learn • Bluesy FOLKsutra, [5] How do kids learn • Bluesy DUBsutra, [6] How do kids learn • Indie FOLKsutra, [7] How do kids learn • Tango FOLKsutra, [8] How do kids learn • DRUM FOLKsutra",,1961,29,0:30:18,https://i1.sndcdn.com/artworks-s7JwXEm6wQmnuT1J-ySHR0g-t500x500.png,https://i1.sndcdn.com/artworks-s7JwXEm6wQmnuT1J-ySHR0g-t1080x1080.png,How Do Kids Learn Now?,L-106,checked,,"9 folk, indie, and jazz tracks disguised as music. How do kids learn what's right when the adults are still figuring it out? The naked truth, served warm.",Ask: (Naked) TRUTH,2025-04-14 18:55,"BANJOsutra, BLUESsutra (Best Of), BURLESQUEsutra, FOLKsutra, FOLKsutra (Best Of), GROWsutra where we be brave, HIDDEN PEELS, JAZZsutra, KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter, MANTRAsutra (Best Of)"
