ep_title,ep_url,LIKE RATE,LIKES per TRACK,total_plays,total_likes,duration_total,sutra,genres,genres_full,track_count,ep_total_tracks,artwork_url,created_at,playlist_names_clean,TRACKs,Auto ID,EP G-ID,lyrics_id
It's War · My Friend ☳ QUACKsutra EPx15,https://soundcloud.com/bananasutra/sets/its-war-my-friend-quacksutra-epx15,1.284%,2.7%,3115,40,50:17,BLOWsutra,"BLUES,DUB,FOLK,INDIE,LOFI,ROCK","BLUES,DUB,FOLK,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",15,15,https://i1.sndcdn.com/artworks-yjDwmBzrh9rcYKwR-u7wlPw-t500x500.png,,"BLUESsutra,QUACKsutra : DUCK (shady),QUACKsutra : FOTUS Circus,QUACKsutra where we sing FU,ROCKsutra","""[10] It's War, My Friend • QUACKsutra Psychedelic BLUES"",""[11] It's War, My Friend • QUACKsutra Psychedelic Folk BLUES"",""[02] It's War, My Friend • QUACKsutra Tzigane Indie Fusion LOFI"",""[15] It's War, My Friend • QUACKsutra Psychedelic Punk ROCK""",85,G-85,L-117
Poetry Matters EP vol.3,https://soundcloud.com/bananasutra/sets/poetry-matters-ep-vol3,1.484%,2.7%,539,8,10:10,BOWsutra,"FOLK,LOFI,MANTRA","FOLK,LOFI,MANTRA",3,3,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t500x500.jpg,,"BOWsutra the last of 7 sutras · it's divine <3,DUBsutra,GLOWsutra : POET(ry),GLOWsutra where gratitude feeds,KNOWsutra where questions matter,LOFIsutra,MANTRAsutra",Poetry Matters • LOFI DUBsutra,138,G-138,L-189
Reason over Reverence (No need for God) ☷ KNOWsutra EPx6,https://soundcloud.com/bananasutra/sets/reason-over-reverence-no-need-for-god-knowsutra-epx6,0.918%,2.7%,1743,16,19:56,KNOWsutra,"BANJO,BLUES","BANJO,BLUES",6,6,https://i1.sndcdn.com/artworks-52aEtWxS2ijbwMuq-syAe6A-t500x500.png,,"BANJOsutra,BLUESsutra,FOLKsutra,GROWsutra : GOD (etc),JAZZsutra,KNOWsutra : BERTRAND (mon chéri)","[01] Reason over Reverence (No Need for Gods) • Banjo Blues FOLKsutra,[04] Reason over Reverence (No Need for Gods) • Cello Bass JAZZsutra",151,G-151,L-205
Prickly Peaches DUBsutra EPx3,https://soundcloud.com/bananasutra/sets/prickly-peaches-dubsutra-epx3,1.250%,2.7%,640,8,10:53,FLOWsutra,DUB,DUB,3,3,https://i1.sndcdn.com/artworks-RAzwB4AnKcyRKbyO-wrGX6g-t500x500.jpg,2024-12-24 21:59,"DUBsutra,FLOWsutra : WET (my friend),FLOWsutra where time is space",Prickly Peaches (one) • DUB Sutra,142,G-142,L-285
Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,1.199%,2.6%,1752,21,26:33,BLOWsutra,"DUB,FOLK,INDIE,JAZZ","DUB,FOLK,INDIE,JAZZ",8,8,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t500x500.png,,"BLOWsutra,BLOWsutra : EGO (gone loco),FOLKsutra,INDIEsutra","Where Hope Expires - Queen of Authentic FOLK,Where Hope Expires - dem sed Dub INDIE FOLK,Where Hope Expires - Piano CAT JAZZ",219,G-219,L-296
Atheist Tango EP x9 VOL. 1 ☰ Waldo's Burlesque Tales of Truth,https://soundcloud.com/bananasutra/sets/atheist-tango-ep-x9-vol-1-waldos-burlesque-tales-of-truth,1.386%,2.6%,1659,23,29:14,KNOWsutra,"BURLESQUE,FOLK,JAZZ","BURLESQUE,FOLK,JAZZ",9,9,https://i1.sndcdn.com/artworks-zGmZBF6E6J0dpCF7-7ObUQQ-t500x500.png,,,,11,G-11,L-235
Bee the Fool EP x2 : BANJOsutra,https://soundcloud.com/bananasutra/sets/bee-the-fool-ep-x2-honeysutra,1.279%,2.5%,391,5,7:16,SHOWsutra,"BANJO,BLUES,FOLK","BANJO,BLUES,FOLK",2,2,https://i1.sndcdn.com/artworks-1QKzz4xNQaa8y2oX-Ru7mWg-t500x500.jpg,,,,15,G-15,L-26
One Percent Rising • GROWsutra (Dare to Care) Psychedelic Indie EPx6,https://soundcloud.com/bananasutra/sets/one-percent-rising-growsutra-dare-to-care-epx6,1.142%,2.5%,1314,15,17:03,GROWsutra,"INDIE,LOFI,ROCK","GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",6,6,https://i1.sndcdn.com/artworks-kgjEyPp1tNR5wzhb-SWAbWQ-t500x500.png,2026-02-24 20:27,"GROWsutra where we be brave,LOFIsutra",[04] One Percent Rising • GROWsutra (Dare to Care) Psychedelic Indie Gipsy Hip Hop Fusion LOFI,129,G-129,L-175
Rise Up · You Naked Peoples (Freedom Rings) ☆ BLOWsutra Victor Hugo Revolution Song,https://soundcloud.com/bananasutra/sets/rise-up-you-naked-peoples-blowsutra-victor-hugo-revolution,0.890%,2.5%,562,5,6:41,BLOWsutra,FOLK,FOLK,2,2,https://i1.sndcdn.com/artworks-XITSzbW3Jfw7E2Bb-d1yIpQ-t500x500.png,,"BLOWsutra,FOLKsutra","""[01] Rise Up, You Naked People (Freedom Rings) - BLOWsutra Victor Hugo Revolution Ring FOLK""",154,G-154,L-209
HashtagWHY (to be ctd...),https://soundcloud.com/bananasutra/sets/hashtagwhy-to-be-ctd,0.945%,2.5%,529,5,6:23,KNOWsutra,ROCK,PUNK ROCK,2,2,https://i1.sndcdn.com/artworks-0LTSLaDkEUo21nzx-OHpjRw-t500x500.jpg,,,,67,G-67,L-94
Who's Your Vladdy? EPx10 ☿ BLOWsutra World Peace Fusion Indie,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx10-blowsutra-world-peace-fusion-indie,1.041%,2.5%,2401,25,43:06,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,DUB,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK,SOUL",10,10,https://i1.sndcdn.com/artworks-HdcKeFj5zjo8xoo9-37TalQ-t500x500.png,,"BLOWsutra,DUBsutra,LOFIsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU,WORLDsutra : Russian(ish)","[08] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,[07] Who's Your Vladdy • BLOWsutra Psychedelic Poetry Folk DUB,[04] Who's Your Vladdy • BLOWsutra Psychedelic World Soul FUSION",224,G-224,L-302
Nous Sommes Le Feu EPx4 ☲ GROWsutra French Peace Indie,https://soundcloud.com/bananasutra/sets/nous-sommes-le-feu-epx4-growsutra-french-peace-indie,1.166%,2.5%,858,10,12:40,GROWsutra,"DUB,INDIE,MANTRA","DUB,INDIE,MANTRA",4,4,https://i1.sndcdn.com/artworks-LI16piMdqgOBh7oK-so3Vwg-t500x500.png,,"FRENCHsutra oui oui · sacrebleu,GROWsutra where we be brave,INDIEsutra",[01] Nous Sommes Le Feu - Chanson à la BLUESsutra - INDIE,124,G-124,L-170
MAxA Alphabet Series Compilation - Make America Humane · Kind · Safe · Smart · etcetera Alright?!,https://soundcloud.com/bananasutra/sets/maxa-series,1.015%,2.5%,4827,49,39:53,BLOWsutra,"BANJO,BURLESQUE","BANJO,BURLESQUE",12,20,https://i1.sndcdn.com/artworks-1kvONAzRbkd2SdIu-RVmpoA-t500x500.png,2025-02-22 18:37,"BANJOsutra,BLOWsutra,BLOWsutra : MAxA Series,BURLESQUEsutra,FOLKsutra,INDIEsutra,JAZZsutra,QUACKsutra where we sing FU","[4] MAHA • Make America Humane Again • Accordion CAT BURLESQUEsutra,[5] MAHA • Make America Humane Again • Authentic Banjo FOLKsutra,[1] MAHA • Make America Humane Again • Psy Waltz BURLESQUEsutra,[3] MAHA • Make America Humane Again • Bass IBYN BURLESQUE JAZZsutra,[7] MAHA • Make America Humane Again • Booya BANJOsutra",115,G-115,L-149
FOTUS CIRCUS ★ VOL.4 EPx9 ★ BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/fotus-circus-vol4-epx9-burlesquesutra,0.557%,2.4%,3951,22,28:50,BLOWsutra,"BANJO,BURLESQUE,DUB,JAZZ","BANJO,BURLESQUE,DUB,JAZZ",9,9,https://i1.sndcdn.com/artworks-hEoexhjMEJaTLs2Y-y53BjQ-t500x500.png,,"BANJOsutra,DUBsutra,FOTUS CIRCUS Playlist An American Freaks Show,QUACKsutra : FOTUS Circus","""[08] FOTUS Circus VOL. 04 • Step Right Up, Murica Freaks (paper staws) • DUB QUACKsutra"",""[09] FOTUS Circus VOL. 04 • Step Right Up, My Dearest Souls • DUB QUACKsutra"",""[06] FOTUS Circus VOL. 04 • Step Right Up, for Plastic Straws • Banjo QUACKsutra"",[01] FOTUS Circus VOL. 04 • Step Right Up my Dearest Souls • Burlesque QUACKsutra",59,G-59,L-81
Oh · Freedom EP x10 ♛ BLUESsutra (Public Domain Lyrics),https://soundcloud.com/bananasutra/sets/oh-freedom-bluessutra-public-domain-lyrics,1.296%,2.4%,1852,24,28:24,BOWsutra,,SOUL,10,10,https://i1.sndcdn.com/artworks-P78u62myC8kQzJcZ-qk1VzQ-t500x500.png,,"BANJOsutra,BLOWsutra : REVOLT (now),BLUESsutra,BOWsutra the last of 7 sutras · it's divine <3","""Ooh, Freedom ♛ BLUESsutra Soul (Public Domain Heavens)""",125,G-125,L-172
Question di Kingdom ✰ Ragga DUBsutra EPx10,https://soundcloud.com/bananasutra/sets/question-di-kingdom-ragga-dubsutra-epx10,0.840%,2.4%,2856,24,27:13,KNOWsutra,DUB,RAGGA,10,10,https://i1.sndcdn.com/artworks-mKTmWGkHkyRy4ocv-MREqIQ-t500x500.png,2025-03-01 11:04,"DUBsutra,KNOWsutra : BERTRAND (mon chéri),KNOWsutra where questions matter,Questions for the (kind) POPE in the Sky","[3] Question Di Kingdom (2) • RAGGAsutra,[4] Question Di Kingdom (1) • RAGGAsutrawav,[8] Reason fi di win • RAGGAsutra,[5] Dubbin' for Freedom • DUBsutra",146,G-146,L-199
Shady Fools (Oh Can’t You See?) • Vol. 2 EPx9 • BLOWsutra Ego Gone Loco LoFi Burlesque,https://soundcloud.com/bananasutra/sets/shady-fools-oh-cant-you-see-vol-2-epx9-blowsutra-ego-gone-loco-lofi-burlesque,1.169%,2.3%,1797,21,29:15,BLOWsutra,"BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BURLESQUE,DUB,FADO,FOLK,HIP HOP,INDIE,LOFI,PSYCHEDELIC,ROCK",9,9,https://i1.sndcdn.com/artworks-3Pm91yJCMrEECvrj-EP3ozg-t500x500.png,,LOFIsutra,[06] Shady Fools (Oh Can’t You See?) • BLOWsutra Arabesk Fado Hip Hop LOFI,163,G-163,L-218
MAMA-B-C (Make America Mine Achtung Encore) • BLOWsutra MAxA Series EPx3,https://soundcloud.com/bananasutra/sets/mama-b-c-blowsutra-maxa-series-epx3,1.148%,2.3%,610,7,11:37,BLOWsutra,"BANJO,DUB,INDIE,MANTRA","ACOUSTIC,BANJO,COUNTRY,DUB,INDIE,MANTRA,TRIP HOP",3,3,https://i1.sndcdn.com/artworks-uDzqzbtn80lOeo3H-hV475g-t500x500.png,,,,110,G-110,L-150
Waldo's Fascist Tango EPx3 VOL. 1 • Burlesque JAZZ,https://soundcloud.com/bananasutra/sets/waldos-fascist-tango-epx3-vol-1-blowsutra-burlesque,1.026%,2.3%,682,7,10:30,BLOWsutra,"BURLESQUE,JAZZ","BURLESQUE,JAZZ",3,3,https://i1.sndcdn.com/artworks-c3L1ZrA7GdTEUNpD-srMlmg-t500x500.png,,"BURLESQUEsutra,QUACKsutra where we sing FU,Questions for the (kind) POPE in the Sky",[2] Waldo's Fascist Tango - HATjazz BURLESQUE,207,G-207,L-280
How to Help a Bible Bro Grow Up · In the name of Religious Freedom,https://soundcloud.com/bananasutra/sets/how-to-help-a-bible-bro-grow-up-in-the-name-of-religious-freedom,0.917%,2.3%,1744,16,20:34,GROWsutra,"DUB,FOLK,INDIE","DUB,FOLK,INDIE",7,7,https://i1.sndcdn.com/artworks-iut6y3WtyieWGgpN-uNGjiA-t500x500.png,2025-04-13 18:49,"DUBsutra,GROWsutra : GOD (etc),GROWsutra where we be brave,LOFIsutra,MANTRAsutra,QUACKsutra where we sing FU,Questions for the (kind) POPE in the Sky","[7] Your rules don’t apply to me • Indie MANTRAsutra,[4] Shush the Bull Bro (Please) • DUBsutra",76,G-76,L-222
Trump Derangement Syndrome ™ EPx7,https://soundcloud.com/bananasutra/sets/trump-derangement-syndrome-epx7,1.149%,2.3%,1393,16,22:00,BLOWsutra,"BANJO,BURLESQUE,DUB,JAZZ,MANTRA","BANJO,BURLESQUE,DUB,JAZZ,MANTRA",7,7,https://i1.sndcdn.com/artworks-Ys4zGlSmXhrD1HsT-Kvzuxg-t500x500.png,2025-06-18 17:12,,,199,G-199,L-269
Project 2-0-2-5 (Explicit Fascism Advisory) • Pray for Murica SOULsutra EPx7,https://soundcloud.com/bananasutra/sets/project-2-0-2-5-explicit-fascism-advisory-pray-for-murica-soulsutra-epx7,1.160%,2.3%,1379,16,24:25,GLOWsutra,FOLK,"FOLK,SOUL",7,7,https://i1.sndcdn.com/artworks-Gpeeqzc8b4frhVCd-pyGbug-t500x500.png,,"BLOWsutra,FOLKsutra,QUACKsutra where we sing FU",Project 2-0-2-5 • Dummy FOLKsutra,144,G-144,L-197
Where We Begin (Preakly Peaches) EPx4,https://soundcloud.com/bananasutra/sets/where-we-begin-preakly-peaches-epx4,1.163%,2.3%,774,9,10:39,FLOWsutra,"BURLESQUE,DUB","BURLESQUE,DUB",4,4,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t500x500.jpg,2024-12-23 12:00,"BURLESQUEsutra,FLOWsutra where time is space",Where We Begin (one) : BURLESQUEsutra,220,G-220,L-297
Up a San Francisco Hill EP(x4) VOL.2,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-epx4-vol2,1.197%,2.3%,752,9,13:31,GLOWsutra,DUB,DUB,4,4,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t500x500.png,2025-01-29 19:15,,,206,G-206,L-268
Oy · We Care 🦆 QUACKsutra Psychedelic Punk Rock Mantra EPx4,https://soundcloud.com/bananasutra/sets/oy-we-care-quacksutra-psychedelic-punk-rock-mantra-epx4,0.564%,2.3%,1596,9,8:44,BLOWsutra,"BURLESQUE,FOLK,MANTRA,ROCK","BURLESQUE,FOLK,MANTRA,PSYCHEDELIC,PUNK,ROCK",4,4,https://i1.sndcdn.com/artworks-Jej1tzscsQG6oWg9-XF2L3Q-t500x500.png,,"QUACKsutra where we sing FU,ROCKsutra","""Oy, We Care! BLOWsutra I Burlesque You Not 1""",131,G-131,L-180
When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,0.850%,2.2%,2352,20,29:29,SHOWsutra,"BURLESQUE,DUB,JAZZ","BURLESQUE,DUB,JAZZ",9,9,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t500x500.png,,"DUBsutra,FLOWsutra : WET (my friend),JAZZsutra","When We Duende 3 - FLOWsutra DUB,When We Duende 4 - SHOWsutra JAZZ DUB",218,G-218,L-294
Dressed in (nothing butt) Wonder ★ Exxxplore and Play (EP) x16 Bananas,https://soundcloud.com/bananasutra/sets/dressed-in-nothing-butt-wonder-exxxplore-and-play-ep-x16-bananas,1.083%,2.2%,3233,35,48:15,SHOWsutra,"BURLESQUE,DUB,FOLK","BURLESQUE,DUB,FOLK,RAGGA",16,16,https://i1.sndcdn.com/artworks-1DyhYd51j78cqPch-AJYylQ-t500x500.png,2025-04-06 22:50,"BANJOsutra,SHOWsutra : FANANA Club,SHOWsutra where bananas play","[15] Oh My Cha Cha Cha • Accordion BURLESQUEsutra,[01] Dressed in Wonder • psyBLUES BANJOsutra",42,G-42,L-65
Serial BLOWerrr ✰ RAGGA DUBsutra,https://soundcloud.com/bananasutra/sets/serial-blowerrr,0.993%,2.1%,1510,15,23:25,BLOWsutra,DUB,"DUB,FLAMENCO,RAGGA",7,7,https://i1.sndcdn.com/artworks-L6YErpavAldzq4cD-HRzVlg-t500x500.png,2025-01-31 13:03,"BLOWsutra,BLOWsutra : APES (gone wrong),DUBsutra,QUACKsutra where we sing FU",[1] Serial BLOWERS (now twat?) • DUBsutra,161,G-161,L-216
Why You Lie (to the People's Face) EP x7 ☠ QUACKsutra,https://soundcloud.com/bananasutra/sets/why-you-lie-to-the-peoples-face-quacksutra,1.019%,2.1%,1472,15,21:42,BLOWsutra,"BURLESQUE,FOLK,INDIE","BURLESQUE,FOLK,HIP HOP,INDIE,RAGGA",7,7,https://i1.sndcdn.com/artworks-OY8Egh3zRPXQxH74-PbCZmw-t500x500.png,,,,227,G-227,L-296
Predators (why war) EP x11 vol.2,https://soundcloud.com/bananasutra/sets/predators-why-war-ep-vol2,1.069%,2.1%,2152,23,38:38,BLOWsutra,MANTRA,MANTRA,11,11,https://i1.sndcdn.com/artworks-OWRInG4UzoJJhhFd-ho8qyg-t500x500.jpg,,"INDIEsutra,KNOWsutra : PEACE (not War),LOFIsutra",Predators (why Kids Are Allowed To Die) • CELLOsutra,141,G-141,L-194
Nietzsche's Gift (They Muddy the Water to Make it Look Deep) - KNOWsutra EPx13 Vol. 5,https://soundcloud.com/bananasutra/sets/nietzsches-gift-they-muddy-the-water-to-make-it-look-deep-knowsutra-epx13-vol-5,0.994%,2.0%,2615,26,42:09,KNOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI",13,13,https://i1.sndcdn.com/artworks-LHMRQArJDO3UAyuX-tkyzjg-t500x500.png,2025-09-04 19:56,"KNOWsutra where questions matter,LOFIsutra",[13] They Muddy the Water • Nietzsche's Gift • KNOWsutra Drum LOFI,121,G-121,L-165
Carnival FOTUS (ctd) EP X3,https://soundcloud.com/bananasutra/sets/carnival-fotus-ctd-ep-x3,1.093%,2.0%,549,6,9:27,SHOWsutra,BURLESQUE,BURLESQUE,3,3,https://i1.sndcdn.com/artworks-MzAkEow42yD4mCMA-FITGfQ-t500x500.png,,,,25,G-25,L-41
When We Duende · Encore ★ Arabesk Fado Soul EPx2 VOL.2,https://soundcloud.com/bananasutra/sets/when-we-duende-encore-arabesk-fado-soul-epx2-vol2,0.897%,2.0%,446,4,7:52,FLOWsutra,INDIE,"FADO,SOUL",2,2,https://i1.sndcdn.com/artworks-2HTk9xJWFp1O434r-CXIyuA-t500x500.png,2025-06-16 11:25,,,217,G-217,L-295
MAKA MAKA EPx7 ⭐︎ MAxA Series · Vol. 4,https://soundcloud.com/bananasutra/sets/maka-maka-epx7-maxa-series-vol-4,0.668%,2.0%,2097,14,18:59,BLOWsutra,FOLK,"COUNTRY,FOLK",7,7,https://i1.sndcdn.com/artworks-9mKo23b9tXJzWs5t-yMjheA-t500x500.png,,"BANJOsutra,BLOWsutra : MAxA Series,QUACKsutra where we sing FU",[4] MAKA MAKA - Oh Hey Folk BANJOsutra,105,G-105,L-150
I Ain't No Christian (No Holy Fool) ♥ EPx4 VOL.02,https://soundcloud.com/bananasutra/sets/i-aint-no-christian-no-holy-fool-epx4-vol02,1.091%,2.0%,733,8,11:49,SHOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,ROCK","BLUES,BURLESQUE,FOLK,INDIE,ROCK,SOUL",4,4,https://i1.sndcdn.com/artworks-FXu0T1aNuzRuPyMB-olhCZA-t500x500.png,,,,77,G-77,L-109
Who Needs a Big D? EP x8 VOL. 1 - JAZZ 'n DUB,https://soundcloud.com/bananasutra/sets/who-needs-a-big-d-ep-x8-vol-1-jazz-n-dub,0.871%,2.0%,1836,16,25:49,SHOWsutra,"BURLESQUE,DUB,FOLK,JAZZ,LOFI","BURLESQUE,DUB,FOLK,JAZZ,LOFI",8,8,https://i1.sndcdn.com/artworks-jhyk7fARubhfUtQC-VqNUCQ-t500x500.png,,"BURLESQUEsutra,SHOWsutra : B.J. (is for Banana Jesters),SHOWsutra where bananas play",[1] Who Needs a Big D? OG BURLESQUE,222,G-222,L-301
Creepy Con Meme EPX2 • Dicky Ducky DUBsutra,https://soundcloud.com/bananasutra/sets/creepy-con-meme-epx2-dicky-ducky-dubsutra,0.729%,2.0%,549,4,6:26,BLOWsutra,DUB,DUB,2,2,https://i1.sndcdn.com/artworks-DywO4KaBtyF8CyML-ToVQ2g-t500x500.png,2025-02-22 21:09,"DUBsutra,QUACKsutra : DUCK (shady),QUACKsutra where we sing FU",Creepy Con Meme • Dicky DUBsutra,28,G-28,L-48
Crimina/els EP,https://soundcloud.com/bananasutra/sets/crimina-els-ep,1.089%,2.0%,551,6,6:59,BLOWsutra,"BLUES,JAZZ","BLUES,CABARET,GIPSY,JAZZ",3,3,https://i1.sndcdn.com/artworks-N2bJW7Tqp3S7Ldn6-PMk8kA-t500x500.jpg,,,,32,G-32,L-48
Ethical Paradox (Bertrand Undone),https://soundcloud.com/bananasutra/sets/ethical-paradox-bertrand-undone,1.034%,2.0%,774,8,13:54,KNOWsutra,INDIE,INDIE,4,4,https://i1.sndcdn.com/artworks-e6OYFWuOzXif0Mz7-XAx0EQ-t500x500.jpg,2024-12-26 10:06,,,50,G-50,L-116
Kindness Matters - Human Life Soundtrack EP,https://soundcloud.com/bananasutra/sets/kindness-matters-human-life-soundtrackl,0.688%,2.0%,1454,10,18:08,KNOWsutra,INDIE,INDIE,5,5,https://i1.sndcdn.com/artworks-qsLSixra831RrldW-lEhsdw-t500x500.jpg,,"GROWsutra : KIND(ness),KNOWsutra where questions matter",Kindness - JAZZsutra,93,G-93,L-126
A Man's A Man for A' That - VOL. 01 - Revolution Forever,https://soundcloud.com/bananasutra/sets/a-mans-a-man-for-a-that-vol-01,1.043%,2.0%,575,6,10:33,KNOWsutra,"FOLK,INDIE","FOLK,INDIE",3,3,https://i1.sndcdn.com/artworks-YUOwZVtRKHQ7qgnV-7WlPYA-t500x500.jpg,,,,3,G-3,L-5
SS Means Sacred Sp3rm ☠ BLOWsutra EPx19,https://soundcloud.com/bananasutra/sets/ss-means-sacred-sp3rm-blowsutra-epx19,0.951%,2.0%,3997,38,1:02:31,BLOWsutra,"BURLESQUE,FOLK,INDIE,JAZZ,ROCK","BURLESQUE,FOLK,INDIE,JAZZ,ROCK",19,19,https://i1.sndcdn.com/artworks-Ewv6TYyznUIgQm3O-4hTy5Q-t500x500.png,2025-06-28 21:33,"BLOWsutra,BLOWsutra : CENSOR(ed),BURLESQUEsutra,FOLKsutra,INDIEsutra,ROCKsutra","[10] SS Means Sacred Sp3rm • Oh Baby FOLK,[14] SS Means Sacred Sp3rm • Jazz INDIE,[04] SS Means Sacred Sp3rm • Piano Jazz BURLESQUE",174,G-174,L-233
All the -Isms | BLOWsutra EPx7,https://soundcloud.com/bananasutra/sets/all-the-isms-blowsutra-epx7,0.867%,2.0%,1614,14,22:51,BLOWsutra,"BANJO,BURLESQUE,FOLK,JAZZ","BANJO,BURLESQUE,FOLK,JAZZ",7,7,https://i1.sndcdn.com/artworks-qrxklwZQpzKpzPUh-kUGDvA-t500x500.png,,"BLOWsutra,BLOWsutra : EGO (gone loco),BURLESQUEsutra,FOLKsutra,KNOWsutra where questions matter,LOFIsutra","[06] All Lame-Isms (Queen of Authentic) - BLOWsutra FOLK,[04] All Lame-Isms (oh boy) 1 - BLOWsutra BURLESQUE",9,G-9,L-16
Stymied Felon goes Stymy Stymy Yuck Encore - Freee Bonus EPx2 VOL.02,https://soundcloud.com/bananasutra/sets/stymied-felon-goes-stymy-stymy-yuck-encore-freee-bonus-epx2-vol02,0.939%,2.0%,426,4,5:48,BLOWsutra,LOFI,"LOFI,HIP HOP",2,2,https://i1.sndcdn.com/artworks-MnjuWCHszuAJt8sg-DJvk4g-t500x500.png,2025-04-22 19:11,,,175,G-175,L-234
Jealousy (not for me) ♡ GROWsutra EPx22,https://soundcloud.com/bananasutra/sets/jealousy-not-for-me-growsutra-epx22,0.808%,2.0%,5321,43,1:02:36,GROWsutra,"BLUES,BURLESQUE,DUB,INDIE,JAZZ,LOFI","BLUES,BURLESQUE,DUB,HIP HOP,INDIE,JAZZ,LOFI,RAGGA",22,22,https://i1.sndcdn.com/artworks-NrFEJYn5QiBNXnw5-RFTkHQ-t500x500.png,2025-06-26 10:26,"DUBsutra,FLOWsutra : FLY (like water),FLOWsutra where time is space,INDIEsutra","[11] Jealousy (not for me) - MAMA-B-C INDIE,[18] Jealousy (not for me) - Muse 1 DUB,[15] Jealousy (not for me) - WSWHFN DUB",87,G-87,L-119
Ironic Moronic Eugenics ☤ What Happens When KNOWsutra & BLOWsutra Make a Baby,https://soundcloud.com/bananasutra/sets/ironic-moronic-eugenics-what-happens-when-knowsutra-blowsutra-make-a-baby,0.901%,1.9%,1664,15,27:43,KNOWsutra,"BANJO,BLUES,DUB,FOLK,ROCK","BANJO,BLUES,DUB,FOLK,PSYCHEDELIC,PUNK,ROCK",8,8,https://i1.sndcdn.com/artworks-N9z3Fy63NDAYopf0-Ffs1iA-t500x500.png,,"BLOWsutra,BLUESsutra",[04] Ironic Moronic Eugenics • BLOWsutra Psychedelic Banjo Psybass Bluegrass BLUES,83,G-83,L-115
Grifters • BLOWsutra (Apes Gone Wrong) EPx14,https://soundcloud.com/bananasutra/sets/grifters-blowsutra-epx14,0.886%,1.9%,2933,26,43:26,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,COUNTRY,DUB,FADO,FLAMENCO,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",14,14,https://i1.sndcdn.com/artworks-iPtXxjIVQyjzpElZ-rzZZyw-t500x500.png,,"BLOWsutra,DUBsutra",[08] Grifters • BLOWsutra Psychedelic Poetry Folk the Bridge DUB,64,G-64,L-90
Joseph Campbell's Truth Metaphors ☷ KNOWsutra EPx12,https://soundcloud.com/bananasutra/sets/joseph-campbells-truth-metaphors-knowsutra-epx12,0.976%,1.8%,2253,22,41:38,KNOWsutra,"BLUES,BURLESQUE,DUB,INDIE,LOFI,MANTRA","BLUES,BURLESQUE,DUB,INDIE,LOFI,MANTRA",12,12,https://i1.sndcdn.com/artworks-jy4Ny3sg2PSbdteq-7zc7yg-t500x500.jpg,,"KNOWsutra : (naked) TRUTH,LOFIsutra,MANTRAsutra",[02] Joseph Campbell - Hold the Sacred - KNOWsutra Chillhop Piano Psy-LOFI,89,G-89,L-160
Poetry Matters ☰ BANJOsutra EPx2,https://soundcloud.com/bananasutra/sets/poetry-matters-banjosutra-ep,1.175%,1.8%,766,9,11:40,GLOWsutra,"BANJO,BLUES","BANJO,BLUES",3,5,https://i1.sndcdn.com/artworks-2YAEhVqYbh7DwilS-Nd8dqg-t500x500.jpg,,"BANJOsutra,GLOWsutra : POET(ry),GLOWsutra where gratitude feeds",Poetry Matters (1) ☰ BANJOsutra dream,136,G-136,L-189
