ep_title,ep_url,sutra,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,playlist_names_clean,TRACKs
Carnival FOTUS (ctd) EP X3,https://soundcloud.com/bananasutra/sets/carnival-fotus-ctd-ep-x3,SHOWsutra,BURLESQUE,BURLESQUE,3,549,6,0:00:00,https://i1.sndcdn.com/artworks-MzAkEow42yD4mCMA-FITGfQ-t500x500.png,L-41,,"BURLESQUEsutra, QUACKsutra : FOTUS Circus, QUACKsutra where we sing FU, SHOWsutra where bananas play","Carnival FOTUS #3 - ACCORDIONsutra, Carnival FOTUS #2 - ACCORDIONsutra, Carnival FOTUS #1 - ACCORDIONsutra"
Cassandra’s Lullaby • KNOWsutra EPx11 World,https://soundcloud.com/bananasutra/sets/cassandras-lullaby,KNOWsutra,"BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA","BLUES,BURLESQUE,FOLK,INDIE,JAZZ,MANTRA",11,2594,35,0:00:00,https://i1.sndcdn.com/artworks-8MtzAVxPSN3vdqbc-b7c54g-t500x500.png,L-39,,"BLUESsutra, BURLESQUEsutra, FOLKsutra, INDIEsutra, KNOWsutra : PEACE (not War), KNOWsutra where questions matter, MANTRAsutra","[11] Cassandra's Lullaby • Jewish Drum Indie Jazz MANTRA, [06] Cassandra's Lullaby • Jewish World INDIE FOLK, [02] Cassandra's Lullaby • French Accordion Burlesque INDIE FOLK, [01] Cassandra's Lullaby • French Accordion World INDIE JAZZ, [07] Cassandra's Lullaby • Jewish Jazz World INDIE FOLK, [03] Cassandra's Lullaby • World Reckoning INDIE FOLK, [05] Cassandra's Lullaby • Jewish Jazz INDIE FOLK, [04] Cassandra's Lullaby • Jewish Jazz INDIE FOLK, [08] Cassandra's Lullaby • Jewish World INDIE FOLK, [09] Cassandra's Lullaby • Jewish World INDIE BLUES, [10] Cassandra's Lullaby • Jewish Jazz INDIE BLUES"
Courage · Care · and Coconuts © GROWsutra EPx4,https://soundcloud.com/bananasutra/sets/courage-care-and-coconuts-growsutra-epx4,GROWsutra,"FOLK,INDIE","FOLK,INDIE",4,1014,6,0:00:00,https://i1.sndcdn.com/artworks-QE4Tkx0EyHytvlYD-6WhWtA-t500x500.png,L-43,2025-05-23 12:12,"BANJOsutra, FOLKsutra, GROWsutra : KIND(ness), GROWsutra where we be brave, LOFIsutra","[04] Courage, Care, and Coconuts - Folk encore BANJOsutra, [01] Courage, Care, and Coconuts (Kindness is Clear more than Nice) - LOFIsutra, [02] Courage, Care, and Coconuts (Kindness is Clear more than Nice) - Dreamy Indie FOLKsutra, [03] Courage, Care, and Coconuts - Folk BANJOsutra"
Creepy Con Meme EPX2 • Dicky Ducky DUBsutra,https://soundcloud.com/bananasutra/sets/creepy-con-meme-epx2-dicky-ducky-dubsutra,BLOWsutra,DUB,DUB,2,549,4,0:00:00,https://i1.sndcdn.com/artworks-DywO4KaBtyF8CyML-ToVQ2g-t500x500.png,L-45,2025-02-22 21:09,"DUBsutra, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU","Creepy Con Meme • Ducky LOFIsutra, Creepy Con Meme • Dicky DUBsutra"
CREEPYPASTA (what the hella) ♅ SHOWsutra ♅ EPx23 Side A+B,https://soundcloud.com/bananasutra/sets/creepypasta-what-the-hella-showsutra-epx23-side-ab,SHOWsutra,"BANJO,BURLESQUE,DUB,INDIE,LOFI","BANJO,BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,RAGGA",27,7010,45,0:00:00,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t500x500.png,L-47,,"BANJOsutra, BURLESQUEsutra, DUBsutra, INDIEsutra, LOFIsutra, SHOWsutra : B.J. (is for Banana Jesters), SHOWsutra where bananas play","Side B [05] CREEPYPASTA • SHOWsutra Psychedelic Indie Cello LOFI, Side A [13] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side B [10] CREEPYPASTA • SHOWsutra Rebound & Rise Ragga LoFi DUB, Side B [02] CREEPYPASTA • SHOWsutra Trip Storyteller LOFI, Side B [06] CREEPYPASTA • SHOWsutra Psychedelic Indie Cello LOFI, Side B [03] CREEPYPASTA • SHOWsutra Psychedelic Cello Indie LOFI, Side B [07] CREEPYPASTA • SHOWsutra Anonymous DUBSTEP, Side A [11] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side B [04] CREEPYPASTA • SHOWsutra Psychedelic Cello Indie LOFI, Side A [03] CREEPYPASTA • SHOWsutra Booya Bloograss BANJO, Side A [02] CREEPYPASTA • SHOWsutra Banana Banger BANJO, Side B [08] CREEPYPASTA • SHOWsutra What Shall We Hope For Ragga DUB, Side B [09] CREEPYPASTA • SHOWsutra What Shall We Hope For Ragga DUB, Side A [07] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side B [01] CREEPYPASTA • SHOWsutra Trip Storyteller LOFI, Side A [10] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side A [04] CREEPYPASTA • SHOWsutra Hide Yo Pets Bluegrass BANJO, Side A [09] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side A [08] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side A [06] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side A [01] CREEPYPASTA • SHOWsutra Banana Banger BANJO, Side A [05] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE, Side A [12] CREEPYPASTA • SHOWsutra Psychedelic Post-Punk Gipsy Chanson BURLESQUE"
CREEPYPASTA (what the hella) ♲ LoFi DUB Edition ♲ SoundCloud is broken REDUX,https://soundcloud.com/bananasutra/sets/creepypasta-what-the-hella-lofi-dub-edition-soundcloud-is-broken-redux,SHOWsutra,"DUB,INDIE,LOFI","DUB,INDIE,LOFI,PSYCHEDELIC,RAGGA",4,772,5,0:00:00,https://i1.sndcdn.com/artworks-fcCvHghEuNgLNX4y-dpY9Mg-t500x500.png,L-49,2025-10-21 23:25,"DUBsutra, SHOWsutra where bananas play","Side B [10] CREEPYPASTA • SHOWsutra Rebound & Rise Ragga LoFi DUB, Side B [04] CREEPYPASTA • SHOWsutra Psychedelic Cello Indie LOFI, Side B [09] CREEPYPASTA • SHOWsutra What Shall We Hope For Ragga DUB, Side B [08] CREEPYPASTA • SHOWsutra What Shall We Hope For Ragga DUB"
Creo (La Poesia) ☘ EPx10 VOL.01 ☘ Bananasutra En Español,https://soundcloud.com/bananasutra/sets/creo-la-poesia-epx10-vol01-bananasutra-en-espanol,GLOWsutra,DUB,"DUB,FADO,FLAMENCO,PSYCHEDELIC,RAGGA",10,4678,47,0:00:00,https://i1.sndcdn.com/artworks-HYGREko4IUXdrDm0-LliGgA-t500x500.png,L-51,2025-05-27 13:06,"DUBsutra, GLOWsutra : POET(ry), GLOWsutra where gratitude feeds, MANTRAsutra, WORLDsutra : SPAN(k)ish","[08] Creo - (Fbomb) Hip Dub Hop, [05] Creo - Cello Accordion Psychedelic Circus 2, [09] Creo - (Fbomb) Hip Dub Hop 2, [10] Creo - Drum MANTRAsutra, [01] Creo (la poesia) - Arabesk Flamenco, [04] Creo - Cello Accordion Psychedelic Circus 1, [03] Creo (la poesia) - Contrabass Guitar Classico, [07] Creo - Ragga DUBsutra, [06] Creo - Muse DUBsutra, [02] Creo (la poesia) - Arabesk Fado"
Crimina/els EP,https://soundcloud.com/bananasutra/sets/crimina-els-ep,BLOWsutra,"BLUES,JAZZ","BLUES,CABARET,GIPSY,JAZZ",3,551,6,0:00:00,https://i1.sndcdn.com/artworks-N2bJW7Tqp3S7Ldn6-PMk8kA-t500x500.jpg,L-48,,"BLOWsutra, BLOWsutra : APES (gone wrong), BURLESQUEsutra, FOLKsutra, FRENCHsutra oui oui · sacrebleu, OUI OUI : Pardon (my French), SINGLEsutra Exclusive SoundCloud (woo)","Criminels • C’est la vie haha • Bananasutra(FRENCH), Crrriminals (v2) • emoPunkRock Jazz Cabaret Chanson • Bananasutra(BLOW), Criminals • Gipsy emoPunk Blues Cabaret Chanson • Bananasutra(BLOW)"
Curious Like A Kiss • FLOWsutra Cheeky Duende EPx11,https://soundcloud.com/bananasutra/sets/curious-like-a-kiss-flowsutra-epx11,FLOWsutra,"BURLESQUE,DUB,INDIE,LOFI","BURLESQUE,DUB,FLAMENCO,GIPSY,INDIE,LOFI",11,7865,63,0:00:00,https://i1.sndcdn.com/artworks-zbyI4lbDpbvjrsBi-cszDDA-t500x500.png,L-54,2026-03-11 18:25,"BURLESQUEsutra, FLOWsutra where time is space, INDIEsutra, LOFIsutra","[09] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI, [05] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE, [07] Curious Like A Kiss • FLOWsutra Cheeky Duende Gipsy Fusion LOFI, [03] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE, [11] Curious Like A Kiss • FLOWsutra Miss Cheeky Classic DUB, [04] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE, [10] Curious Like A Kiss • FLOWsutra Cheeky Duende Arabesk Dub LOFI, [02] Curious Like A Kiss • FLOWsutra Oh Boy Piano Waltz BURLESQUE, [08] Curious Like A Kiss • FLOWsutra Cheeky Duende Gipsy Fusion LOFI, [06] Curious Like A Kiss • FLOWsutra La Poesita Flamenco Duende Dub INDIE, [01] Curious Like A Kiss • FLOWsutra Fun French Fanana BURLESQUE"
Daddy's a Creep ⚞  P3d0 T-Shirts ON SALE ⚟ BLOWsutra EPx4,https://soundcloud.com/bananasutra/sets/daddys-a-creep-p3d0-t-shirts-on-sale-blowsutra-epx4,BLOWsutra,"BLUES,BURLESQUE,JAZZ,LOFI","BLUES,BURLESQUE,JAZZ,LOFI",4,780,5,0:00:00,https://i1.sndcdn.com/artworks-fryyTDM2WyR2DKBA-QI4BwQ-t500x500.png,L-56,2025-07-06 22:28,"BLUESsutra, BURLESQUEsutra, FOTUS CIRCUS Playlist An American Freaks Show, MANTRAsutra, QUACKsutra : FOTUS Circus, QUACKsutra where we sing FU","Daddy’s Shirt - FOTUS CIRCUS Oh Boy BURLESQUE, Daddy’s Shirt - FOTUS CIRCUS Oh Boy BURLESQUE, Daddy’s Shirt - FOTUS CIRCUS Arabesk Jazz LOFI, Daddy’s Shirt - Murican FOTUS CIRCUS BLUES"
Darling EP,https://soundcloud.com/bananasutra/sets/arthur-darling,BOWsutra,INDIE,INDIE,4,1548,22,0:00:00,https://i1.sndcdn.com/artworks-sm0RyWK8U9ogWbAR-vvmBLg-t500x500.png,L-53,2024-11-20 21:30,"BOWsutra : DEATH (is nothing), BOWsutra the last of 7 sutras · it's divine <3, INDIEsutra, JAZZsutra, MANTRAsutra","#4 Darling - JAZZsutra, #3 Darling - JAZZsutra, #2 Darling - JAZZsutra, #1 Darling - JAZZsutra"
DEFY (Vol 2) - 3 Songs EPx6 - BLOWsutra Revolution Ring LoFi Jazz Fusion,https://soundcloud.com/bananasutra/sets/defy-vol-2-3-songs-epx6-blowsutra-revolution-ring-lofi-jazz-fusion,BLOWsutra,"BURLESQUE,JAZZ,LOFI","BURLESQUE,JAZZ,LOFI,PSYCHEDELIC,TRIP HOP",7,7633,50,0:00:00,https://i1.sndcdn.com/artworks-ZOzjbG3qBNgMzOWS-9LnxjQ-t500x500.png,L-219,,"BLOWsutra, BURLESQUEsutra, JAZZsutra, LOFIsutra","[BONUS] Shameless - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Piano Jazz BURLESQUE, Side B [02] Optics of Cruelty - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Trip Hop(e) LOFI, Side B [01] Shameless - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Trip Hop(e) LOFI, Side B [03] Universal Currency - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Trip Hop(e) LOFI, Side A [03] Universal Currency - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Piano Burlesque JAZZ, Side A [02] Optics of Cruelty - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Piano Burlesque JAZZ, Side A [01] Shameless - DEFY EP Vol 2 - BLOWsutra Revolution Ring Psychedelic Piano Burlesque JAZZ"
DEFY ✰ 3 Songs EPx7 ✰ BLOWsutra Jazzy Folk Lo-Fi BLUES,https://soundcloud.com/bananasutra/sets/defy-3-songs-epx7-blowsutra-jazzy-folk-lo-fi-blues,BLOWsutra,"BLUES,FOLK,JAZZ,LOFI","BLUES,FOLK,JAZZ,LOFI,TRIP HOP",7,1529,11,0:00:00,https://i1.sndcdn.com/artworks-YZdPzrWX9SlHjJ6q-GKzInQ-t500x500.png,L-219,,"BLOWsutra, BLOWsutra : REVOLT (now), BLUESsutra, LOFIsutra","[05] DEFY (Song 2) • Optics of Cruelty • BLOWsutra Jazzy Trip Hop LOFI, [02] DEFY (Song 1) • Shameless • KNOWsutra BLUES, [01] DEFY (Song 1) • Shameless • KNOWsutra BLUES, [04] DEFY (Song 2) • Optics of Cruelty • BLOWsutra Trip Hop LOFI, [03] DEFY (Song 2) • Optics of Cruelty • BLOWsutra JAZZ LOFI, [06] DEFY (Song 3) Universal Currency • FOLK, [07] DEFY (Song 3) Universal Currency • Destiny BLUES"
Do Panic Now ✝ GROWsutra EPx13,https://soundcloud.com/bananasutra/sets/do-panic-now-growsutra-epx13,GROWsutra,"DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","DUB,FOLK,GIPSY,INDIE,JAZZ,LOFI,MANTRA,RAGGA",13,2550,18,0:00:00,https://i1.sndcdn.com/artworks-BsO5CMcHbZ0M93kT-isQTpA-t500x500.png,L-61,,"BLOWsutra : REVOLT (now), DUBsutra, FOLKsutra, INDIEsutra, JAZZsutra, LOFIsutra, MANTRAsutra","[13] DO PANIC NOW - Murica Galaxy Rule Number 1 - psyLOFI MANTRA, [07] DO PANIC NOW - 42 Flavors of Fools - Murica Galaxy Rule Number 1 - Indie LOFI, [08] DO PANIC NOW - DO PANIC NOW - 42 Flavors of Fools - Murica Galaxy Rule Number 1 - psyLOFI, [12] DO PANIC NOW - Murica Galaxy Rule Number 1 - Ragga DUB, [11] DO PANIC NOW - Murica Galaxy Rule Number 1 - DUB, [09] DO PANIC NOW - Murica Galaxy Rule Number 1 - Jazz Hop LOFI, [10] DO PANIC NOW - Murica Galaxy Rule Number 1 - DUB, [04] DO PANIC NOW - Murica Galaxy Rule Number 1 - Bass JAZZ, [06] DO PANIC NOW - Murica Galaxy Rule Number 1 - Gipsy LOFI, [03] DO PANIC NOW - Murica Galaxy Rule Number 1 - Bass Jazz INDIE, [01] DO PANIC NOW - Murica Galaxy Rule Number 1 - Sweet FOLK, [02] DO PANIC NOW - Murica Galaxy Rule Number 1 - Cello Folk INDIE, [05] DO PANIC NOW - Murica Galaxy Rule Number 1 - Cello JAZZ"
Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,SHOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,LOFI,ROCK","BURLESQUE,CABARET,DUB,FLAMENCO,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,RAGGA,ROCK",20,10795,103,0:00:00,https://i1.sndcdn.com/artworks-09nrbUudNilo3UyQ-Qz1LzA-t500x500.png,L-63,,"BURLESQUEsutra, INDIEsutra, JAZZsutra, LOFIsutra, SHOWsutra : FANANA Club, SHOWsutra where bananas play","Side B [15] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Piano Bass BURLESQUE, Side B [11] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Piano Bass JAZZ, Side B [16] Donkeys Years • SHOWsutra Fanana Club Psychedelic Gipsy IBYN Cabaret Rock BURLESQUE, Side B [10] Donkeys Years • SHOWsutra Fanana Club Gipsy She Wanna Know Upright Indie Bass JAZZ, Side A [02] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE, BONUS [20] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Ragga Mama Dub DUB, Side B [18] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE, Side A [08] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI, Side A [03] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE, Side B [14] Donkeys Years • SHOWsutra Fanana Club Gipsy Piano Kitten Cabaret Burlesque JAZZ, Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI, Side B [19] Donkeys Years • SHOWsutra Fanana Club Gipsy Oh Boy Accordion Circus Waltz BURLESQUE, Side B [12] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Piano Bass JAZZ, Side A [09] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie Cello LOFI, Side B [17] Donkeys Years • SHOWsutra Fanana Club Psychedelic Gipsy IBYN Cabaret Rock BURLESQUE, Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE, Side A [07] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI, Side A [04] Donkeys Years • SHOWsutra Fanana Club Gipsy La Poesita Cabaret Dub INDIE, Side A [05] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI, Side B [13] Donkeys Years • SHOWsutra Fanana Club Gipsy Piano Kitten Cabaret Burlesque JAZZ"
Double Standards EPx3 VOL. 1 • BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/double-standards-epx3-burlesquesutra,GROWsutra,BURLESQUE,BURLESQUE,3,609,10,0:00:00,https://i1.sndcdn.com/artworks-EbCkPt5OXsQDVEWJ-qwqVYw-t500x500.jpg,L-59,,"BLOWsutra, BLOWsutra : APES (gone wrong), BURLESQUEsutra, DUBsutra, JAZZsutra, KNOWsutra where questions matter","Double (decking) Standards VOL. 1 • BURLESQUEsutra, Double (decking) Standards VOL. 1 • DUBsutra, Double (decking) Standards VOL. 1 • Piano BURLESQUEsutra"
Double Standards EPx4 VOL. 2 ★ BLOWsutra LOFI,https://soundcloud.com/bananasutra/sets/double-standards-ep-4-vol-2,BLOWsutra,"FOLK,LOFI","FOLK,LOFI",4,755,4,0:00:00,https://i1.sndcdn.com/artworks-CzCzt9mTlZWzjTqp-8FLR4g-t500x500.png,L-59,,"FOLKsutra, GROWsutra : DARE (to care), GROWsutra where we be brave, JAZZsutra, MANTRAsutra","[4] Double Standards (in a world of shadows) • VOL. 2 • Acapela MANTRAsutra, [2] Double Standards (in a world of unspoken lies) • VOL. 2 • LOFI FOLKsutra, [3] Double Standards (in a world of unspoken lies) • VOL. 2 • Bass LOFIsutra, [1] Double Standards (why we can't be brave) • VOL. 2 • LOFI FOLK"
Dressed in (nothing butt) Wonder ★ Exxxplore and Play (EP) x16 Bananas,https://soundcloud.com/bananasutra/sets/dressed-in-nothing-butt-wonder-exxxplore-and-play-ep-x16-bananas,SHOWsutra,"BURLESQUE,DUB,FOLK","BURLESQUE,DUB,FOLK,RAGGA",16,3233,35,0:00:00,https://i1.sndcdn.com/artworks-1DyhYd51j78cqPch-AJYylQ-t500x500.png,L-65,2025-04-06 22:50,"BANJOsutra, BLUESsutra, SHOWsutra : FANANA Club, SHOWsutra where bananas play","[16] Life is a costume party • Circus BURLESQUEsutra, [05] Tell 'Em Now, Cha Cha Cha • contraBASS JAZZsutra, [07] Queen if Heart Dressed in Wonder • Miss Cheeky Dub JAZZsutra, [10] Dressed in Wonder Ooh La La • Plucky FOLKsutra, [08] Dressed in Wonder • Miss Cheeky Jazzy FOLKsutra, [15] Oh My Cha Cha Cha • Accordion BURLESQUEsutra, [12] That Je Ne Sais Quoi • Acapela Folk BLUESsutra, [13] Red Tutu POV • Chachacha Burlesque BLUESsutra, [01] Dressed in Wonder • psyBLUES BANJOsutra, [14] Dressed to Tango • Accordion BURLESQUEsutra, [09] Dressed for Wonder Ooh la la • Cheeky FOLKsutra, [04] Wonderland •  contraBASS JAZZsutra, [11] I'm just a dreamer, dear • Destiny BLUESsutra, [02] In my wonderland ooh la la • psyQueen of Authentic • BANJOsutra, [06] Dolled Up Hon Ragga Cha Cha • Rebound DUBsutra, [03] Call it Wonderland • Destiny's BLUESsutra"
Dump Trump EPx4 🪦 BLOWsutra Burlesque ROCK,https://soundcloud.com/bananasutra/sets/dump-trump-epx4-blowsutra-burlesque-rock,BLOWsutra,"BURLESQUE,LOFI,MANTRA,ROCK","BURLESQUE,LOFI,MANTRA,PUNK,ROCK",4,719,5,0:00:00,https://i1.sndcdn.com/artworks-j9D9XVaWNRVgQ3WS-Ns1zng-t500x500.png,L-61,2025-09-04 20:33,"LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU, ROCKsutra","[03] Dump Trump - QUACKsutra Burlesque Punk ROCK, [01] Dump Trump - QUACKsutra Burlesque Punk ROCK, [02] Dump Trump - QUACKsutra Burlesque Punk ROCK, [04] Dump Trump - QUACKsutra Drum LoFi MANTRA"
Easy (Death Is Nothing At All) ❣ BOWsutra EPx9,https://soundcloud.com/bananasutra/sets/easy-death-is-nothing-at-all-bowsutra-epx9,BOWsutra,"BANJO,BLUES,DUB,INDIE","BANJO,BLUES,DUB,INDIE",9,2013,25,0:00:00,https://i1.sndcdn.com/artworks-bzZBqdfk2aR7Mc8I-ba7MdA-t500x500.png,L-62,2025-09-26 19:38,"BLUESsutra, BOWsutra : DEATH (is nothing), BOWsutra the last of 7 sutras · it's divine <3, DUBsutra, INDIEsutra","[06] Easy (Death Is Nothing At All) • BOWsutra Poetry is the Bridge Indie DUB, [01] Easy (Death Is Nothing At All) • BOWsutra Weary Banjo Mama BLUES, [07] Easy (Death Is Nothing At All) • BOWsutra La Poesita Peace DUB INDIE, [04] Easy (Death Is Nothing At All) • BOWsutra Poetry is the Bridge Indie DUB, [08] Easy (Death Is Nothing At All) • BOWsutra La Poesita Peace DUB INDIE, [02] Easy (Death Is Nothing At All) • BOWsutra Kindness is in the Depth Dubby BLUES, [05] Easy (Death Is Nothing At All) • BOWsutra Poetry is the Bridge Indie DUB, [09] Easy (Death Is Nothing At All) • BOWsutra Mama-b-c Cello INDIE, [03] Easy (Death Is Nothing At All) • BOWsutra Kindness is in the Depth Dubby BLUES"
Ego Ain't Your Amigo • Vol. 2 · EPx21 • BLOWsutra (Ego Gone Loco)  Dub LoFi Burlesque,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-vol2-epx21-blowsutra-dub-lofi,BLOWsutra,"BLUES,BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,ROCK","BLUES,BURLESQUE,DUB,FLAMENCO,FOLK,GIPSY,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,ROCK",21,27017,282,0:00:00,https://i1.sndcdn.com/artworks-qfOVhmHG1WJJqjc9-k1w2VA-t500x500.png,L-63,,"BLOWsutra, BLOWsutra : EGO (gone loco), BLUESsutra, BURLESQUEsutra, DUBsutra, LOFIsutra","[06] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Bridge Poetry Folk DUB, [19] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Post-Punk Psychedelic IBYN Rock BURLESQUE, [08] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) She Wanna Know Psychedelic Jazz Fusion DUB, [10] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) She Wanna Know Psychedelic Jazz Fusion DUB, [05] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Bridge Poetry Folk DUB, [18] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Post-Punk Psychedelic IBYN Rock BURLESQUE, [09] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) She Wanna Know Psychedelic Jazz Fusion DUB, [21] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Queen of Authentic Dubby Psychedelic Folk BLUES, [17] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Gipsy Indie Jazz Fusion LOFI, [07] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Bridge Poetry Folk DUB, [20] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Post-Punk Psychedelic IBYN Rock BURLESQUE, [14] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Gipsy Indie Jazz Fusion LOFI, [02] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) La Poesita Psychedelic Indie Flamenco DUB, [11] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Bruh Dubby Psychedelic Hip Hop Dub LOFI, [01] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) La Poesita Psychedelic Indie Flamenco DUB, [12] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Cello Burlesque Jazz LOFI, [03] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) La Poesita Psychedelic Indie Flamenco DUB, [13] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Cello Burlesque Jazz LOFI, [04] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Bridge Poetry Folk DUB, [16] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Gipsy Indie Jazz Fusion LOFI, [15] Ego Ain't Your Amigo • BLOWsutra (Ego Gone Loco) Psychedelic Gipsy Indie Jazz Fusion LOFI"
Ego Ain't Your Amigo ⭐︎ EPx14 VOL. 01 ⭐︎ True Tales of BLUESsutra,https://soundcloud.com/bananasutra/sets/ego-aint-your-amigo-epx14-vol-01-true-tales-of-bluessutra,BLOWsutra,"BANJO,BLUES,BURLESQUE,DUB,FOLK,JAZZ","BANJO,BLUES,BURLESQUE,DUB,FOLK,JAZZ",14,2693,22,0:00:00,https://i1.sndcdn.com/artworks-6Al7JWcSGShXvOzO-NMakyQ-t500x500.jpg,L-63,,"BANJOsutra, BLUESsutra, BURLESQUEsutra, DUBsutra, FOLKsutra, FOTUS CIRCUS Playlist An American Freaks Show, GROWsutra where we be brave, JAZZsutra, KNOWsutra where questions matter, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU","[07] Ego  Ain't Your Amigo - Kindness is the plucking BANJO, [02] Ego Ain't Your Amigo - Destiny Oh Hi Oh Hey Banjo Blues, [13] Ego Ain't Your Amigo (at Marlago) - Hide your Pets Yo BANJO, [03] Ego Ain't Your Amigo - Destiny Folk Banjo Blues, [10] Ego Ain't Your Amigo - Queen Banjo FOLK, [12] Ego Ain't Your Amigo - Drum me Jazzy Blues(grassy), [05] Ego Ain't Your Amigo - pbgal Bassy Jazz BURLESQUE, [09] Ego Ain't Your Amigo - Miss Cheeky dubby String me Piano JAZZ, [08] Ego Ain't Your Amigo - Kindness is the depth banjo 1, [06] Ego Ain't Your Amigo (at Marlago) - Kindness is the depth BLUES, [01] Ego Ain't Your Amigo (Fasho at Marlago) - oh hi salty honey bluesy JAZZ tempo, [14] Ego Ain't Your Amigo - Hide your Pets banjo, [11] Ego Ain't Your Amigo - Fast DUB Muse Flow, [04] Ego Ain't Your Amigo - Piano Jazz Gal BURLESQUE"
